"year","month","region","mean_del","n_all","n_del","p","dt.str","date"
2009,6,"UpperMidwest",2.26585093290358,83600,1303,0.0155861244019139,"2009-6-1",2009-06-01
2009,6,"West",4.93449800472946,63254,797,0.0125999936762892,"2009-6-1",2009-06-01
2009,6,NA,5.07828112150693,4506,44,0.0097647581003107,"2009-6-1",2009-06-01
2009,7,"Alaska",1.87157444721916,23584,201,0.00852272727272727,"2009-7-1",2009-07-01
2009,7,"Central",3.03107040042188,48629,878,0.0180550700199469,"2009-7-1",2009-07-01
2009,7,"Hawaii",2.28163003914726,15395,198,0.0128613186099383,"2009-7-1",2009-07-01
2009,7,"Northeast",2.33788544424944,59485,381,0.00640497604438094,"2009-7-1",2009-07-01
2009,7,"NorthRockies",3.51629714973933,81069,1656,0.0204270436295008,"2009-7-1",2009-07-01
2009,7,"Northwest",2.81474721020645,9004,95,0.0105508662816526,"2009-7-1",2009-07-01
2009,7,"South",2.97101163026797,50651,920,0.0181635110856646,"2009-7-1",2009-07-01
2009,7,"Southeast",1.57466777425334,110080,716,0.00650436046511628,"2009-7-1",2009-07-01
2009,7,"Southwest",2.33031081945069,23539,354,0.0150388716597986,"2009-7-1",2009-07-01
2009,7,"UpperMidwest",3.0861871748763,87587,1246,0.0142258554351673,"2009-7-1",2009-07-01
2009,7,"West",1.86343250174141,66298,985,0.0148571600953272,"2009-7-1",2009-07-01
2009,7,NA,2.66048306505556,4656,67,0.0143900343642612,"2009-7-1",2009-07-01
2009,8,"Alaska",2.85872904194727,22906,204,0.00890596350301231,"2009-8-1",2009-08-01
2009,8,"Central",2.23894622780623,47445,603,0.012709453050901,"2009-8-1",2009-08-01
2009,8,"Hawaii",1.87073525456393,15041,181,0.0120337743501097,"2009-8-1",2009-08-01
2009,8,"Northeast",2.89883612297858,58175,380,0.00653201547056296,"2009-8-1",2009-08-01
2009,8,"NorthRockies",2.99266636456816,79325,1505,0.0189725811534825,"2009-8-1",2009-08-01
2009,8,"Northwest",2.28783288217831,8756,72,0.00822293284604842,"2009-8-1",2009-08-01
2009,8,"South",1.71344445746787,49847,594,0.0119164643810059,"2009-8-1",2009-08-01
2009,8,"Southeast",1.72139757665099,108410,1085,0.0100083018171755,"2009-8-1",2009-08-01
2009,8,"Southwest",3.76698202969035,23028,300,0.0130276185513288,"2009-8-1",2009-08-01
2009,8,"UpperMidwest",2.16550879897733,85876,994,0.011574828822954,"2009-8-1",2009-08-01
2009,8,"West",2.4448395386758,64827,797,0.0122942601076712,"2009-8-1",2009-08-01
2009,8,NA,2.86716763834806,4632,71,0.0153281519861831,"2009-8-1",2009-08-01
2009,9,"Alaska",2.6066035637758,20846,67,0.00321404586011705,"2009-9-1",2009-09-01
2009,9,"Central",3.39918452153886,42236,364,0.0086182403636708,"2009-9-1",2009-09-01
2009,9,"Hawaii",1.89347327347485,13679,40,0.00292419036479275,"2009-9-1",2009-09-01
2009,9,"Northeast",3.50457570251382,51355,184,0.00358290332002726,"2009-9-1",2009-09-01
2009,9,"NorthRockies",7.13591253021963,72119,650,0.00901288148754142,"2009-9-1",2009-09-01
2009,9,"Northwest",1.37298768003327,7375,34,0.00461016949152542,"2009-9-1",2009-09-01
2009,9,"South",2.59235387636807,43858,275,0.00627023576086461,"2009-9-1",2009-09-01
2009,9,"Southeast",2.43550923797928,98732,374,0.00378803224891626,"2009-9-1",2009-09-01
2009,9,"Southwest",5.76856591726711,20594,139,0.00674953870059241,"2009-9-1",2009-09-01
2009,9,"UpperMidwest",2.69044879622937,76854,302,0.00392952871678768,"2009-9-1",2009-09-01
2009,9,"West",2.82664552426765,58891,570,0.00967889830364572,"2009-9-1",2009-09-01
2009,9,NA,2.93831515517745,4220,43,0.0101895734597156,"2009-9-1",2009-09-01
2009,10,"Alaska",1.23199201280928,22148,84,0.00379266750948167,"2009-10-1",2009-10-01
2009,10,"Central",2.73216958796,43549,470,0.0107924406989828,"2009-10-1",2009-10-01
2009,10,"Hawaii",2.48682666114339,14251,85,0.00596449371973897,"2009-10-1",2009-10-01
2009,10,"Northeast",2.69812586962759,53531,333,0.00622069455082102,"2009-10-1",2009-10-01
2009,10,"NorthRockies",5.19957251821297,74821,1398,0.0186845938974352,"2009-10-1",2009-10-01
2009,10,"Northwest",1.95504454808678,7492,66,0.00880939668980246,"2009-10-1",2009-10-01
2009,10,"South",2.84352881191866,45951,1050,0.0228504276294314,"2009-10-1",2009-10-01
2009,10,"Southeast",2.05818994972998,102493,577,0.00562965275677363,"2009-10-1",2009-10-01
2009,10,"Southwest",2.48050656961233,21625,273,0.0126242774566474,"2009-10-1",2009-10-01
2009,10,"UpperMidwest",2.38997966464638,80262,532,0.00662829234257806,"2009-10-1",2009-10-01
2009,10,"West",3.7104348635121,61391,646,0.0105227150559528,"2009-10-1",2009-10-01
2009,10,NA,1.63614338654794,4265,53,0.0124267291910903,"2009-10-1",2009-10-01
2009,11,"Alaska",3.56561791905715,21005,54,0.00257081647226851,"2009-11-1",2009-11-01
2009,11,"Central",4.33152861928486,42522,176,0.00413903391185739,"2009-11-1",2009-11-01
2009,11,"Hawaii",1.30539286824119,13504,31,0.00229561611374408,"2009-11-1",2009-11-01
2009,11,"Northeast",3.34838349382676,51294,135,0.0026318867703825,"2009-11-1",2009-11-01
2009,11,"NorthRockies",3.2438254504383,71659,427,0.00595877698544495,"2009-11-1",2009-11-01
2009,11,"Northwest",2.87424643153511,6965,28,0.00402010050251256,"2009-11-1",2009-11-01
2009,11,"South",2.10977086388298,44335,124,0.00279688733506259,"2009-11-1",2009-11-01
2009,11,"Southeast",2.22926076322305,97164,233,0.00239800749248693,"2009-11-1",2009-11-01
2009,11,"Southwest",6.19444335350941,21463,176,0.00820015841215114,"2009-11-1",2009-11-01
2009,11,"UpperMidwest",3.07509826465631,77179,194,0.00251363712927092,"2009-11-1",2009-11-01
2009,11,"West",2.22464745839112,58464,183,0.00313013136288998,"2009-11-1",2009-11-01
2009,11,NA,4.14416752657984,3986,21,0.00526843953838435,"2009-11-1",2009-11-01
2009,12,"Alaska",2.42582022818921,21471,279,0.0129942713427414,"2009-12-1",2009-12-01
2009,12,"Central",3.8555413714505,44082,748,0.0169683771153759,"2009-12-1",2009-12-01
2009,12,"Hawaii",3.9733585053436,13841,281,0.0203020013004841,"2009-12-1",2009-12-01
2009,12,"Northeast",7.53149754835834,53402,513,0.0096063817834538,"2009-12-1",2009-12-01
2009,12,"NorthRockies",6.13064941767477,74267,1904,0.0256372278400905,"2009-12-1",2009-12-01
2009,12,"Northwest",2.65851589547347,7285,89,0.0122168840082361,"2009-12-1",2009-12-01
2009,12,"South",4.51140224820466,46963,1205,0.0256584971147499,"2009-12-1",2009-12-01
2009,12,"Southeast",3.7605073171277,101736,3090,0.0303727294173154,"2009-12-1",2009-12-01
2009,12,"Southwest",2.56319458201936,22846,681,0.0298082815372494,"2009-12-1",2009-12-01
2009,12,"UpperMidwest",3.09635300364044,80006,1230,0.0153738469614779,"2009-12-1",2009-12-01
2009,12,"West",3.40705892052689,59252,785,0.0132484979409978,"2009-12-1",2009-12-01
2009,12,NA,2.92135477367434,4095,82,0.02002442002442,"2009-12-1",2009-12-01
2010,1,"Alaska",3.17556115602707,21124,270,0.0127816701382314,"2010-1-1",2010-01-01
2010,1,"Central",4.19090146086005,43319,457,0.0105496433435675,"2010-1-1",2010-01-01
2010,1,"Hawaii",3.55360987974256,13477,152,0.0112784744379313,"2010-1-1",2010-01-01
2010,1,"Northeast",3.38846797118553,53175,457,0.00859426422190879,"2010-1-1",2010-01-01
2010,1,"NorthRockies",6.67789081450112,73650,1078,0.0146367956551256,"2010-1-1",2010-01-01
2010,1,"Northwest",4.78076367050556,6941,57,0.0082120731883014,"2010-1-1",2010-01-01
2010,1,"South",3.24680399361214,45891,413,0.0089995859754636,"2010-1-1",2010-01-01
2010,1,"Southeast",3.16208392448287,100119,1406,0.0140432884867008,"2010-1-1",2010-01-01
2010,1,"Southwest",3.55026869412836,22770,241,0.0105841018884497,"2010-1-1",2010-01-01
2010,1,"UpperMidwest",3.98501405482313,78404,790,0.0100760165297689,"2010-1-1",2010-01-01
2010,1,"West",4.15631578091858,58878,722,0.0122626447909236,"2010-1-1",2010-01-01
2010,1,NA,3.53694694171037,4006,79,0.0197204193709436,"2010-1-1",2010-01-01
2010,2,"Alaska",2.58625570692392,19525,302,0.0154673495518566,"2010-2-1",2010-02-01
2010,2,"Central",4.02698970896397,40512,547,0.0135021721958926,"2010-2-1",2010-02-01
2010,2,"Hawaii",3.86902471696901,12467,138,0.0110692227480549,"2010-2-1",2010-02-01
2010,2,"Northeast",2.31308086467105,49108,238,0.00484646086177405,"2010-2-1",2010-02-01
2010,2,"NorthRockies",6.44229516432877,68237,1527,0.0223778888286414,"2010-2-1",2010-02-01
2010,2,"Northwest",11.1288814241168,6464,83,0.0128403465346535,"2010-2-1",2010-02-01
2010,2,"South",4.65231037389761,42609,548,0.0128611326245629,"2010-2-1",2010-02-01
2010,2,"Southeast",3.64760064439318,92923,1511,0.0162607750503105,"2010-2-1",2010-02-01
2010,2,"Southwest",3.84923882026558,21024,369,0.0175513698630137,"2010-2-1",2010-02-01
2010,2,"UpperMidwest",4.45223588034282,72056,905,0.0125596758077051,"2010-2-1",2010-02-01
2010,2,"West",2.43115797922783,54623,603,0.0110393057869396,"2010-2-1",2010-02-01
2010,2,NA,5.70382167845988,3722,56,0.015045674368619,"2010-2-1",2010-02-01
2010,3,"Alaska",3.23955190507237,22193,147,0.00662371017888523,"2010-3-1",2010-03-01
2010,3,"Central",4.33527475162679,45891,390,0.00849839837876708,"2010-3-1",2010-03-01
2010,3,"Hawaii",3.51534911692335,14583,56,0.00384008777343482,"2010-3-1",2010-03-01
2010,3,"Northeast",4.98785142524844,55636,337,0.00605722913221655,"2010-3-1",2010-03-01
2010,3,"NorthRockies",3.34140178781693,77382,1769,0.0228606135793854,"2010-3-1",2010-03-01
2010,3,"Northwest",3.60077106143375,7379,59,0.00799566336902019,"2010-3-1",2010-03-01
2010,3,"South",2.46132575868767,48076,339,0.0070513353856394,"2010-3-1",2010-03-01
2010,3,"Southeast",1.91259617720117,105761,839,0.00793298096651885,"2010-3-1",2010-03-01
2010,3,"Southwest",3.01689868813967,23701,376,0.0158643095228049,"2010-3-1",2010-03-01
2010,3,"UpperMidwest",1.44185140127164,82448,656,0.00795653017659616,"2010-3-1",2010-03-01
2010,3,"West",2.73847826768543,61832,689,0.0111430974252814,"2010-3-1",2010-03-01
2010,3,NA,3.98539205985339,4326,51,0.0117891816920943,"2010-3-1",2010-03-01
2010,4,"Alaska",0.991592356153486,21438,61,0.00284541468420562,"2010-4-1",2010-04-01
2010,4,"Central",2.53327931109577,44455,342,0.00769317287144303,"2010-4-1",2010-04-01
2010,4,"Hawaii",2.16914823837278,14395,53,0.00368183397012852,"2010-4-1",2010-04-01
2010,4,"Northeast",2.1297745275909,53027,205,0.00386595507948781,"2010-4-1",2010-04-01
2010,4,"NorthRockies",2.74975211511004,74655,645,0.00863974281695801,"2010-4-1",2010-04-01
2010,4,"Northwest",2.11474917100643,7097,23,0.00324080597435536,"2010-4-1",2010-04-01
2010,4,"South",2.54679495910427,45589,169,0.00370703459167782,"2010-4-1",2010-04-01
2010,4,"Southeast",2.09040039548649,101650,606,0.00596163305459911,"2010-4-1",2010-04-01
2010,4,"Southwest",2.21752769957929,22436,186,0.00829024781600998,"2010-4-1",2010-04-01
2010,4,"UpperMidwest",1.72298247034774,80321,361,0.00449446595535414,"2010-4-1",2010-04-01
2010,4,"West",1.78392206634071,60022,342,0.00569791076605245,"2010-4-1",2010-04-01
2010,4,NA,1.33664327830738,4245,27,0.00636042402826855,"2010-4-1",2010-04-01
2010,5,"Alaska",2.42390264037392,22311,166,0.00744027609699251,"2010-5-1",2010-05-01
2010,5,"Central",3.12277426812681,45865,448,0.00976779679494168,"2010-5-1",2010-05-01
2010,5,"Hawaii",2.8303452835187,15090,101,0.00669317428760769,"2010-5-1",2010-05-01
2010,5,"Northeast",3.2473364720711,53927,247,0.00458026591503329,"2010-5-1",2010-05-01
2010,5,"NorthRockies",2.62117303441424,76486,1747,0.0228407813194572,"2010-5-1",2010-05-01
2010,5,"Northwest",2.160709499384,7737,50,0.00646245314721468,"2010-5-1",2010-05-01
2010,5,"South",1.96914088125574,46996,440,0.00936249893607967,"2010-5-1",2010-05-01
2010,5,"Southeast",3.60378085934984,104094,714,0.00685918496743328,"2010-5-1",2010-05-01
2010,5,"Southwest",2.73767422850008,21873,200,0.0091436931376583,"2010-5-1",2010-05-01
2010,5,"UpperMidwest",2.26139523478734,82738,652,0.00788029684062946,"2010-5-1",2010-05-01
2010,5,"West",4.01842930218052,61227,815,0.0133111209107093,"2010-5-1",2010-05-01
2010,5,NA,2.73069595047343,4351,53,0.0121811077913123,"2010-5-1",2010-05-01
2010,6,"Alaska",2.94680268985321,22935,224,0.00976673206889034,"2010-6-1",2010-06-01
2010,6,"Central",2.36581026922824,47815,770,0.0161037331381366,"2010-6-1",2010-06-01
2010,6,"Hawaii",1.64667501651737,15484,179,0.0115603203306639,"2010-6-1",2010-06-01
2010,6,"Northeast",1.83960523235691,54721,375,0.00685294493887173,"2010-6-1",2010-06-01
2010,6,"NorthRockies",3.88928827564422,77867,1634,0.0209844992101917,"2010-6-1",2010-06-01
2010,6,"Northwest",2.39292982717736,8328,61,0.00732468780019212,"2010-6-1",2010-06-01
2010,6,"South",2.11594585450444,48516,688,0.0141808887789595,"2010-6-1",2010-06-01
2010,6,"Southeast",3.07031734538059,104569,1066,0.0101942258221844,"2010-6-1",2010-06-01
2010,6,"Southwest",3.42349874190857,22290,315,0.0141318977119785,"2010-6-1",2010-06-01
2010,6,"UpperMidwest",2.0835289852076,82440,897,0.0108806404657933,"2010-6-1",2010-06-01
2010,6,"West",2.66468461863995,62089,980,0.0157837942308621,"2010-6-1",2010-06-01
2010,6,NA,2.03608284898066,4548,38,0.00835532102022867,"2010-6-1",2010-06-01
2010,7,"Alaska",2.66066009410081,23800,224,0.00941176470588235,"2010-7-1",2010-07-01
2010,7,"Central",2.21513464826868,49959,616,0.0123301106907664,"2010-7-1",2010-07-01
2010,7,"Hawaii",1.56690343641848,15975,160,0.0100156494522692,"2010-7-1",2010-07-01
2010,7,"Northeast",2.68415454755361,56228,383,0.00681155296293662,"2010-7-1",2010-07-01
2010,7,"NorthRockies",3.68034786658982,80426,1977,0.0245816029642156,"2010-7-1",2010-07-01
2010,7,"Northwest",2.86303936922043,8672,87,0.0100322878228782,"2010-7-1",2010-07-01
2010,7,"South",3.49015597048995,50294,1522,0.0302620590925359,"2010-7-1",2010-07-01
2010,7,"Southeast",3.39380849892127,108104,1261,0.0116646932583438,"2010-7-1",2010-07-01
2010,7,"Southwest",3.05996178833539,23185,350,0.0150959672201855,"2010-7-1",2010-07-01
2010,7,"UpperMidwest",2.30693256969437,85381,805,0.00942832714538363,"2010-7-1",2010-07-01
2010,7,"West",2.75773161034678,63985,872,0.0136281941079941,"2010-7-1",2010-07-01
2010,7,NA,2.26304557734106,4746,45,0.00948166877370417,"2010-7-1",2010-07-01
2010,8,"Alaska",2.31665394702226,23888,239,0.0100050234427328,"2010-8-1",2010-08-01
2010,8,"Central",3.07471080415138,49493,532,0.0107489948073465,"2010-8-1",2010-08-01
2010,8,"Hawaii",2.36603154523444,15775,141,0.00893819334389857,"2010-8-1",2010-08-01
2010,8,"Northeast",1.33392159627595,55841,306,0.00547984455865762,"2010-8-1",2010-08-01
2010,8,"NorthRockies",2.91754673570956,81230,853,0.0105010464114244,"2010-8-1",2010-08-01
2010,8,"Northwest",2.08028939151486,8620,49,0.00568445475638051,"2010-8-1",2010-08-01
2010,8,"South",3.67617955041222,49814,352,0.00706628658610029,"2010-8-1",2010-08-01
2010,8,"Southeast",2.54640045958648,107658,740,0.00687361830983299,"2010-8-1",2010-08-01
2010,8,"Southwest",1.87774598772559,23036,237,0.0102882444868901,"2010-8-1",2010-08-01
2010,8,"UpperMidwest",1.76998127524665,85039,565,0.00664401039523042,"2010-8-1",2010-08-01
2010,8,"West",1.22533376579012,64097,636,0.0099224612696382,"2010-8-1",2010-08-01
2010,8,NA,2.04432604432605,4706,32,0.00679983000424989,"2010-8-1",2010-08-01
2010,9,"Alaska",1.59865925026717,22342,72,0.00322263002416973,"2010-9-1",2010-09-01
2010,9,"Central",2.68248838293162,45211,376,0.0083165601291721,"2010-9-1",2010-09-01
2010,9,"Hawaii",1.4548949567706,14403,52,0.0036103589529959,"2010-9-1",2010-09-01
2010,9,"Northeast",1.21535108551554,50726,186,0.00366675866419588,"2010-9-1",2010-09-01
2010,9,"NorthRockies",3.05267058202012,76318,1149,0.0150554259807647,"2010-9-1",2010-09-01
2010,9,"Northwest",5.2852806986883,7600,44,0.00578947368421053,"2010-9-1",2010-09-01
2010,9,"South",1.65424766256512,45595,435,0.00954051979383704,"2010-9-1",2010-09-01
2010,9,"Southeast",2.353263723456,100455,550,0.00547508834801652,"2010-9-1",2010-09-01
2010,9,"Southwest",2.2491789158764,20707,208,0.0100449123484812,"2010-9-1",2010-09-01
2010,9,"UpperMidwest",1.74359736783554,78301,463,0.00591307901559367,"2010-9-1",2010-09-01
2010,9,"West",2.34321785077163,60120,351,0.00583832335329341,"2010-9-1",2010-09-01
2010,9,NA,1.42870699090254,4319,17,0.00393609631859227,"2010-9-1",2010-09-01
2010,10,"Alaska",1.04668765017303,23465,46,0.00196036650330279,"2010-10-1",2010-10-01
2010,10,"Central",2.54215738919904,46730,215,0.00460089878022684,"2010-10-1",2010-10-01
2010,10,"Hawaii",2.36411699030969,14735,61,0.00413980318968442,"2010-10-1",2010-10-01
2010,10,"Northeast",1.26806653424467,52071,146,0.00280386395498454,"2010-10-1",2010-10-01
2010,10,"NorthRockies",3.61763954990204,79184,431,0.00544301879167509,"2010-10-1",2010-10-01
2010,10,"Northwest",5.14411905691013,7674,43,0.0056033359395361,"2010-10-1",2010-10-01
2010,10,"South",2.39304172563365,47695,129,0.00270468602578887,"2010-10-1",2010-10-01
2010,10,"Southeast",1.54318865853206,103803,588,0.00566457616831883,"2010-10-1",2010-10-01
2010,10,"Southwest",3.71241733889082,22000,201,0.00913636363636364,"2010-10-1",2010-10-01
2010,10,"UpperMidwest",2.76852097586553,81453,539,0.00661731305169853,"2010-10-1",2010-10-01
2010,10,"West",5.11974545590392,62238,484,0.00777659950512549,"2010-10-1",2010-10-01
2010,10,NA,3.07233814858474,4468,26,0.00581915846016115,"2010-10-1",2010-10-01
2010,11,"Alaska",2.3160516679511,22475,65,0.00289210233592881,"2010-11-1",2010-11-01
2010,11,"Central",1.64517939448848,44914,298,0.00663490225764795,"2010-11-1",2010-11-01
2010,11,"Hawaii",2.20652319465688,13932,48,0.00344530577088717,"2010-11-1",2010-11-01
2010,11,"Northeast",1.4437060459062,51070,402,0.00787154885451341,"2010-11-1",2010-11-01
2010,11,"NorthRockies",2.94077382060644,75418,626,0.00830040573868307,"2010-11-1",2010-11-01
2010,11,"Northwest",6.32866610622597,7040,49,0.00696022727272727,"2010-11-1",2010-11-01
2010,11,"South",2.80456382337638,44770,158,0.00352914898369444,"2010-11-1",2010-11-01
2010,11,"Southeast",1.58322642130911,98062,717,0.0073117007607432,"2010-11-1",2010-11-01
2010,11,"Southwest",4.15789515806724,21827,126,0.00577266688046914,"2010-11-1",2010-11-01
2010,11,"UpperMidwest",2.2349910548481,77909,311,0.00399183662991439,"2010-11-1",2010-11-01
2010,11,"West",2.5438173640807,59549,400,0.00671715729903105,"2010-11-1",2010-11-01
2010,11,NA,2.15789881451401,3991,26,0.00651465798045603,"2010-11-1",2010-11-01
2010,12,"Alaska",2.08653094500783,23063,389,0.0168668429952738,"2010-12-1",2010-12-01
2010,12,"Central",2.59189350775377,46552,541,0.0116214126138512,"2010-12-1",2010-12-01
2010,12,"Hawaii",6.2334863016686,14039,249,0.0177363060047012,"2010-12-1",2010-12-01
2010,12,"Northeast",3.03306381126558,53738,679,0.0126353790613718,"2010-12-1",2010-12-01
2010,12,"NorthRockies",4.8743497863963,77330,980,0.0126729600413811,"2010-12-1",2010-12-01
2010,12,"Northwest",2.6529018458504,7272,62,0.00852585258525853,"2010-12-1",2010-12-01
2010,12,"South",4.22611201907189,47256,618,0.0130777044184865,"2010-12-1",2010-12-01
2010,12,"Southeast",2.81226675439879,101296,2124,0.0209682514610646,"2010-12-1",2010-12-01
2010,12,"Southwest",2.37201065087073,23030,420,0.0182370820668693,"2010-12-1",2010-12-01
2010,12,"UpperMidwest",2.34378740280755,80875,1038,0.0128346213292117,"2010-12-1",2010-12-01
2010,12,"West",2.88507092528043,60861,970,0.015937956983947,"2010-12-1",2010-12-01
2010,12,NA,2.69688944361091,4060,67,0.0165024630541872,"2010-12-1",2010-12-01
2011,1,"Alaska",3.83952358936229,20771,241,0.0116027153242502,"2011-1-1",2011-01-01
2011,1,"Central",3.22612032937763,40052,379,0.00946269849196045,"2011-1-1",2011-01-01
2011,1,"Hawaii",2.05887438999518,12949,185,0.014286817514866,"2011-1-1",2011-01-01
2011,1,"Northeast",2.3969249682485,51758,387,0.0074771049886008,"2011-1-1",2011-01-01
2011,1,"NorthRockies",2.45549293839858,66630,707,0.0106108359597779,"2011-1-1",2011-01-01
2011,1,"Northwest",2.51845287136235,6743,44,0.0065252854812398,"2011-1-1",2011-01-01
2011,1,"South",5.88161638806891,43283,398,0.00919529607467135,"2011-1-1",2011-01-01
2011,1,"Southeast",2.51167488650782,95796,1677,0.0175059501440561,"2011-1-1",2011-01-01
2011,1,"Southwest",1.83677446536394,21231,466,0.021949036785832,"2011-1-1",2011-01-01
2011,1,"UpperMidwest",1.788739300965,75855,746,0.00983455276514402,"2011-1-1",2011-01-01
2011,1,"West",3.30044978381027,55952,649,0.0115992279096368,"2011-1-1",2011-01-01
2011,1,NA,1.7939140936447,3370,38,0.0112759643916914,"2011-1-1",2011-01-01
2011,2,"Alaska",2.76086889537702,19397,271,0.0139712326648451,"2011-2-1",2011-02-01
2011,2,"Central",1.27640349812405,36658,314,0.00856566097441213,"2011-2-1",2011-02-01
2011,2,"Hawaii",8.51086880035478,11953,122,0.0102066426838451,"2011-2-1",2011-02-01
2011,2,"Northeast",2.09610933271511,47353,221,0.00466707494773298,"2011-2-1",2011-02-01
2011,2,"NorthRockies",4.26705307032966,60826,1863,0.0306283497188702,"2011-2-1",2011-02-01
2011,2,"Northwest",3.58536573024052,6219,63,0.0101302460202605,"2011-2-1",2011-02-01
2011,2,"South",4.40572378586152,39941,348,0.00871285145589745,"2011-2-1",2011-02-01
2011,2,"Southeast",2.28377181766163,89279,1977,0.0221440652337056,"2011-2-1",2011-02-01
2011,2,"Southwest",4.24191709582177,19839,179,0.00902263218912244,"2011-2-1",2011-02-01
2011,2,"UpperMidwest",5.74356281307044,69719,466,0.00668397423944692,"2011-2-1",2011-02-01
2011,2,"West",2.04636409186815,51130,590,0.0115392137688246,"2011-2-1",2011-02-01
2011,2,NA,5.38366789100884,3165,51,0.0161137440758294,"2011-2-1",2011-02-01
2011,3,"Alaska",0.697187045126376,22849,115,0.00503304302157644,"2011-3-1",2011-03-01
2011,3,"Central",1.39612787137465,41939,320,0.00763012947375951,"2011-3-1",2011-03-01
2011,3,"Hawaii",0.980762380892446,14292,112,0.00783655191715645,"2011-3-1",2011-03-01
2011,3,"Northeast",1.37645813948837,54911,480,0.00874141793083353,"2011-3-1",2011-03-01
2011,3,"NorthRockies",1.62461567850763,69005,245,0.00355046735743787,"2011-3-1",2011-03-01
2011,3,"Northwest",2.02662350513721,7165,36,0.00502442428471738,"2011-3-1",2011-03-01
2011,3,"South",1.54178736059967,45619,349,0.00765032113812227,"2011-3-1",2011-03-01
2011,3,"Southeast",1.02039666319638,103998,679,0.00652897171099444,"2011-3-1",2011-03-01
2011,3,"Southwest",1.31598608546227,22782,204,0.00895443771398472,"2011-3-1",2011-03-01
2011,3,"UpperMidwest",1.83746879929177,81145,632,0.00778852671144248,"2011-3-1",2011-03-01
2011,3,"West",2.31550614471861,59353,349,0.00588007345879737,"2011-3-1",2011-03-01
2011,3,NA,1.3934304325555,3616,24,0.00663716814159292,"2011-3-1",2011-03-01
2011,4,"Alaska",3.26372949073748,21506,230,0.0106946898539942,"2011-4-1",2011-04-01
2011,4,"Central",1.92421923393651,40323,458,0.0113582818738685,"2011-4-1",2011-04-01
2011,4,"Hawaii",2.2239561173958,14072,154,0.0109437180216032,"2011-4-1",2011-04-01
2011,4,"Northeast",2.32882857359461,52157,348,0.00667216289280442,"2011-4-1",2011-04-01
2011,4,"NorthRockies",2.42888049164923,65545,1342,0.020474483179495,"2011-4-1",2011-04-01
2011,4,"Northwest",2.09679605012088,7184,42,0.00584632516703786,"2011-4-1",2011-04-01
2011,4,"South",2.89818365764426,43595,339,0.00777612111480674,"2011-4-1",2011-04-01
2011,4,"Southeast",2.59744962202817,100597,1131,0.011242880006362,"2011-4-1",2011-04-01
2011,4,"Southwest",3.03930947129447,21774,243,0.0111600992008818,"2011-4-1",2011-04-01
2011,4,"UpperMidwest",1.74660821298052,79691,580,0.00727811170646623,"2011-4-1",2011-04-01
2011,4,"West",1.99506045241509,57015,511,0.00896255371393493,"2011-4-1",2011-04-01
2011,4,NA,4.71020811653173,3476,48,0.0138089758342923,"2011-4-1",2011-04-01
2011,5,"Alaska",1.37540107690245,22175,230,0.0103720405862458,"2011-5-1",2011-05-01
2011,5,"Central",2.79153352911573,41687,312,0.00748434763835248,"2011-5-1",2011-05-01
2011,5,"Hawaii",1.73176044351542,14635,127,0.00867782712675094,"2011-5-1",2011-05-01
2011,5,"Northeast",3.09905587297182,52639,269,0.00511027945059747,"2011-5-1",2011-05-01
2011,5,"NorthRockies",5.54427050593812,68180,2539,0.0372396597242593,"2011-5-1",2011-05-01
2011,5,"Northwest",3.7520289064669,7671,52,0.00677877721287968,"2011-5-1",2011-05-01
2011,5,"South",5.38383425978146,44846,496,0.0110600722472461,"2011-5-1",2011-05-01
2011,5,"Southeast",3.04241404758216,102971,1589,0.0154315292655214,"2011-5-1",2011-05-01
2011,5,"Southwest",3.32718186110709,21385,190,0.00888473228898761,"2011-5-1",2011-05-01
2011,5,"UpperMidwest",3.42514234959586,81580,696,0.00853150281931846,"2011-5-1",2011-05-01
2011,5,"West",3.77473729202605,59166,514,0.00868742183010513,"2011-5-1",2011-05-01
2011,5,NA,8.42309674833351,3616,46,0.0127212389380531,"2011-5-1",2011-05-01
2011,6,"Alaska",2.99654567775818,22225,413,0.0185826771653543,"2011-6-1",2011-06-01
2011,6,"Central",1.77080579664911,42620,529,0.0124120131393712,"2011-6-1",2011-06-01
2011,6,"Hawaii",1.09480206367329,14706,135,0.00917992656058752,"2011-6-1",2011-06-01
2011,6,"Northeast",2.09184647941578,53928,266,0.004932502596054,"2011-6-1",2011-06-01
2011,6,"NorthRockies",1.72467169585767,70038,687,0.00980896084982438,"2011-6-1",2011-06-01
2011,6,"Northwest",1.24184711861307,8219,33,0.00401508699355153,"2011-6-1",2011-06-01
2011,6,"South",2.88029044854473,45444,463,0.0101883637003785,"2011-6-1",2011-06-01
2011,6,"Southeast",2.46179097519368,103759,1376,0.0132615002072109,"2011-6-1",2011-06-01
2011,6,"Southwest",2.45517780155396,21951,249,0.011343446767801,"2011-6-1",2011-06-01
2011,6,"UpperMidwest",1.66776130428344,81904,804,0.00981637038484079,"2011-6-1",2011-06-01
2011,6,"West",2.06223247099409,59997,1191,0.0198509925496275,"2011-6-1",2011-06-01
2011,6,NA,1.18647395780548,3759,32,0.00851290236765097,"2011-6-1",2011-06-01
2011,7,"Alaska",1.7770096632,22749,281,0.0123521913051123,"2011-7-1",2011-07-01
2011,7,"Central",2.76324770178054,43780,646,0.0147555961626313,"2011-7-1",2011-07-01
