"year","month","origin","weatherdelay"
2012,4,"ORD",NA
2012,4,"ORD",NA
2012,4,"ORD",0
2012,4,"ORD",NA
2012,4,"ORD",0
2012,4,"BNA",0
2012,4,"IND",NA
2012,4,"ORD",NA
2012,4,"PAH",NA
2012,4,"ORD",0
2012,4,"ORD",NA
2012,4,"ORD",0
2012,4,"ORD",NA
2012,4,"CLE",NA
2012,4,"ORD",NA
2012,4,"ORD",NA
2012,4,"ORD",NA
2012,4,"ORD",NA
2012,4,"ORD",NA
2012,4,"ORD",NA
2012,4,"ORD",NA
2012,4,"ORD",NA
2012,4,"DAY",0
2012,4,"MCI",NA
2012,4,"ORD",NA
2012,4,"STL",NA
2012,4,"ORD",NA
2012,4,"ORD",NA
2012,4,"STL",0
2012,4,"STL",NA
2012,4,"ORD",NA
2012,4,"ORD",NA
2012,4,"IND",NA
2012,4,"CMH",NA
2012,4,"ORD",NA
2012,4,"ORD",NA
2012,4,"ORD",NA
2012,4,"MDW",NA
2012,4,"MCI",NA
2012,4,"SDF",0
2012,4,"CAK",0
2012,4,"ORD",NA
2012,4,"MDW",NA
2012,4,"IND",NA
2012,4,"STL",NA
2012,4,"ORD",NA
2012,4,"BNA",NA
2012,4,"MDW",NA
2012,4,"CMH",NA
2012,4,"MDW",NA
2012,4,"BNA",NA
2012,4,"BNA",NA
2012,4,"MDW",NA
2012,4,"MDW",NA
2012,4,"STL",0
2012,4,"SDF",NA
2012,4,"STL",NA
2012,4,"MDW",NA
2012,4,"CMH",NA
2012,4,"MDW",NA
2012,4,"CMH",0
2012,4,"MDW",NA
2012,4,"STL",NA
2012,4,"MCI",NA
2012,4,"MCI",NA
2012,4,"MDW",0
2012,4,"STL",NA
2012,4,"MCI",NA
2012,4,"SDF",NA
2012,4,"MDW",NA
2012,4,"BNA",NA
2012,4,"STL",NA
2012,4,"IND",NA
2012,4,"STL",NA
2012,4,"STL",NA
2012,4,"MCI",NA
2012,4,"MDW",NA
2012,4,"STL",NA
2012,4,"ORD",NA
2012,4,"STL",NA
2012,4,"CVG",NA
2012,4,"IND",NA
2012,4,"MDW",NA
2012,4,"MDW",NA
2012,4,"MDW",0
2012,4,"MDW",NA
2012,4,"BNA",NA
2012,4,"MEM",0
2012,4,"CLE",NA
2012,4,"CLE",0
2012,4,"SDF",0
2012,4,"CLE",NA
2012,4,"CLE",NA
2012,4,"CLE",NA
2012,4,"CLE",0
2012,4,"MEM",NA
2012,4,"CLE",NA
2012,4,"CVG",NA
2012,4,"PIA",NA
2012,4,"LWB",NA
2012,4,"TYS",NA
2012,4,"BMI",NA
2012,4,"CHA",NA
2012,4,"CMH",NA
2012,4,"EVV",NA
2012,4,"MLI",NA
2012,4,"MCI",NA
2012,4,"CLE",NA
2012,4,"SGF",NA
2012,4,"LWB",NA
2012,4,"MEM",NA
2012,4,"CAK",NA
2012,4,"ORD",NA
2012,4,"CAK",NA
2012,4,"ORD",NA
2012,4,"ORD",NA
2012,4,"MCI",NA
2012,4,"ORD",NA
2012,4,"ORD",NA
2012,4,"CVG",NA
2012,4,"ORD",NA
2012,4,"MEM",NA
2012,4,"ORD",NA
2012,4,"ORD",0
2012,4,"ORD",NA
2012,4,"MLI",NA
2012,4,"MCI",0
2012,4,"ORD",NA
2012,4,"ORD",NA
2012,4,"ORD",NA
2012,4,"ORD",0
2012,4,"STL",NA
2012,4,"MCI",NA
2012,4,"IND",NA
2012,4,"CMH",NA
2012,4,"DAY",NA
2012,4,"MCI",NA
2012,4,"IND",NA
2012,4,"MDW",NA
2012,4,"PIA",NA
2012,4,"BNA",NA
2012,4,"PIA",NA
2012,4,"CVG",NA
2012,4,"CVG",NA
2012,4,"MLI",NA
2012,4,"IND",NA
2012,4,"CLE",0
2012,4,"ORD",0
2012,4,"CLE",NA
2012,4,"CLE",NA
2012,4,"ORD",0
2012,4,"ORD",NA
2012,4,"ORD",46
2012,4,"ORD",NA
2012,4,"ORD",NA
2012,4,"ORD",NA
2012,4,"ORD",NA
2012,4,"ORD",NA
2012,4,"ORD",NA
2012,4,"ORD",NA
2012,4,"ORD",NA
2012,4,"ORD",NA
2012,4,"ORD",NA
2012,4,"SGF",NA
2012,4,"ORD",0
2012,4,"CMI",NA
2012,4,"HNL",NA
2012,4,"LIH",NA
2012,4,"OGG",NA
2012,4,"OGG",0
2012,4,"OGG",NA
2012,4,"HNL",NA
2012,4,"OGG",0
2012,4,"OGG",NA
2012,4,"LIH",NA
2012,4,"HNL",NA
2012,4,"OGG",NA
2012,4,"HNL",NA
2012,4,"LIH",NA
2012,4,"HNL",NA
2012,4,"HNL",NA
2012,4,"OGG",NA
2012,4,"LIH",NA
2012,4,"HNL",NA
2012,4,"OGG",NA
2012,4,"KOA",NA
2012,4,"HNL",NA
2012,4,"HNL",NA
2012,4,"HNL",NA
2012,4,"HNL",NA
2012,4,"HNL",NA
2012,4,"HNL",NA
2012,4,"KOA",NA
2012,4,"OGG",NA
2012,4,"FCA",NA
2012,4,"GCC",NA
2012,4,"GFK",NA
2012,4,"BTM",NA
2012,4,"JAC",NA
2012,4,"OMA",NA
2012,4,"BZN",NA
2012,4,"BIL",NA
2012,4,"RKS",NA
2012,4,"FSD",NA
2012,4,"FAR",NA
2012,4,"MOT",NA
2012,4,"RAP",NA
2012,4,"BIS",NA
2012,4,"RAP",NA
2012,4,"RAP",NA
2012,4,"LGA",NA
2012,4,"JFK",NA
2012,4,"JFK",NA
2012,4,"BWI",NA
2012,4,"SYR",NA
2012,4,"BOS",NA
2012,4,"EWR",0
2012,4,"BOS",NA
2012,4,"EWR",NA
2012,4,"BOS",NA
2012,4,"EWR",0
2012,4,"EWR",NA
2012,4,"EWR",NA
2012,4,"EWR",NA
2012,4,"EWR",NA
2012,4,"PHL",NA
2012,4,"EWR",0
2012,4,"EWR",NA
2012,4,"JFK",0
2012,4,"EWR",0
2012,4,"PHL",NA
2012,4,"EWR",NA
2012,4,"EWR",NA
2012,4,"PHL",NA
2012,4,"BUF",NA
2012,4,"PVD",NA
2012,4,"PHL",NA
2012,4,"PVD",NA
2012,4,"PHL",NA
2012,4,"PHL",NA
2012,4,"BOS",NA
2012,4,"PHL",NA
2012,4,"SYR",NA
2012,4,"BWI",NA
2012,4,"PHL",NA
2012,4,"LGA",NA
2012,4,"LGA",NA
2012,4,"LGA",NA
2012,4,"EWR",NA
2012,4,"PHL",NA
2012,4,"PHL",NA
2012,4,"EWR",NA
2012,4,"LGA",NA
2012,4,"JFK",NA
2012,4,"LGA",NA
2012,4,"BOS",NA
2012,4,"BOS",NA
2012,4,"JFK",NA
2012,4,"BOS",NA
2012,4,"JFK",NA
2012,4,"LGA",0
2012,4,"BOS",NA
2012,4,"BOS",0
2012,4,"BWI",NA
2012,4,"EWR",NA
2012,4,"ROC",NA
2012,4,"JFK",NA
2012,4,"JFK",0
2012,4,"JFK",NA
2012,4,"BOS",NA
2012,4,"PIT",NA
2012,4,"BDL",0
2012,4,"JFK",0
2012,4,"EWR",0
2012,4,"JFK",NA
2012,4,"JFK",NA
2012,4,"JFK",NA
2012,4,"JFK",NA
2012,4,"BUF",NA
2012,4,"PWM",NA
2012,4,"JFK",NA
2012,4,"JFK",NA
2012,4,"PIT",NA
2012,4,"PIT",NA
2012,4,"BWI",NA
2012,4,"LGA",NA
2012,4,"JFK",NA
2012,4,"BOS",NA
2012,4,"PWM",NA
2012,4,"BOS",NA
2012,4,"LGA",NA
2012,4,"LGA",NA
2012,4,"PIT",NA
2012,4,"PHL",NA
2012,4,"PHL",NA
2012,4,"PHL",NA
2012,4,"BOS",NA
2012,4,"BWI",NA
2012,4,"JFK",NA
2012,4,"JFK",NA
2012,4,"EWR",0
2012,4,"BUF",NA
2012,4,"BWI",NA
2012,4,"PVD",NA
2012,4,"ISP",NA
2012,4,"BWI",NA
2012,4,"BWI",NA
2012,4,"BDL",0
2012,4,"BWI",NA
2012,4,"PHL",NA
2012,4,"BWI",NA
2012,4,"BDL",NA
2012,4,"PVD",NA
2012,4,"BWI",NA
2012,4,"BWI",0
2012,4,"PHL",NA
2012,4,"ALB",NA
2012,4,"JFK",NA
2012,4,"ISP",NA
2012,4,"BWI",NA
2012,4,"MHT",NA
2012,4,"BUF",NA
2012,4,"BWI",0
2012,4,"BOS",NA
2012,4,"ISP",NA
2012,4,"PVD",NA
2012,4,"MDT",NA
2012,4,"PIT",NA
2012,4,"BOS",NA
2012,4,"EWR",0
2012,4,"PWM",NA
2012,4,"EWR",NA
2012,4,"EWR",0
2012,4,"MHT",NA
2012,4,"EWR",NA
2012,4,"BDL",NA
2012,4,"EWR",NA
2012,4,"BUF",NA
2012,4,"EWR",NA
2012,4,"EWR",NA
2012,4,"EWR",NA
2012,4,"EWR",NA
2012,4,"AVP",NA
2012,4,"JFK",NA
2012,4,"ELM",NA
2012,4,"BTV",NA
2012,4,"BWI",NA
2012,4,"PVD",NA
2012,4,"LGA",NA
2012,4,"BWI",NA
2012,4,"BWI",NA
2012,4,"BWI",NA
2012,4,"BWI",NA
2012,4,"EWR",0
2012,4,"EWR",NA
2012,4,"JFK",NA
2012,4,"BWI",0
2012,4,"BDL",NA
2012,4,"PIT",NA
2012,4,"MDT",NA
2012,4,"EUG",NA
2012,4,"RDM",NA
2012,4,"IDA",NA
2012,4,"SEA",NA
2012,4,"TWF",NA
2012,4,"PSC",NA
2012,4,"PSC",NA
2012,4,"IDA",NA
2012,4,"PDX",NA
2012,4,"MFR",0
2012,4,"BOI",0
2012,4,"BOI",NA
2012,4,"PDX",NA
2012,4,"RDM",NA
2012,4,"SEA",NA
2012,4,"PDX",NA
2012,4,"PDX",NA
2012,4,"SEA",NA
2012,4,"SEA",NA
2012,4,"SEA",NA
2012,4,"SEA",NA
2012,4,"SEA",NA
2012,4,"SEA",NA
2012,4,"SEA",NA
2012,4,"SEA",NA
2012,4,"SEA",NA
2012,4,"SEA",NA
2012,4,"SEA",NA
2012,4,"PDX",NA
2012,4,"BOI",NA
2012,4,"SEA",0
2012,4,"SEA",NA
2012,4,"BOI",NA
2012,4,"SEA",NA
2012,4,"SEA",NA
2012,4,"PDX",0
2012,4,"GEG",NA
2012,4,"GEG",NA
2012,4,"SEA",NA
2012,4,"SAT",NA
2012,4,"ICT",NA
2012,4,"SAT",NA
2012,4,"IAH",0
2012,4,"AUS",NA
2012,4,"IAH",NA
2012,4,"ELP",NA
2012,4,"ICT",NA
2012,4,"IAH",NA
2012,4,"IAH",NA
2012,4,"IAH",NA
2012,4,"IAH",NA
2012,4,"MSY",NA
2012,4,"IAH",NA
2012,4,"DFW",NA
2012,4,"DFW",0
2012,4,"TUL",NA
2012,4,"IAH",NA
2012,4,"MFE",NA
2012,4,"IAH",NA
2012,4,"DFW",NA
2012,4,"DFW",NA
2012,4,"DFW",NA
2012,4,"DFW",NA
2012,4,"DFW",NA
2012,4,"DFW",0
2012,4,"DFW",NA
2012,4,"DFW",NA
2012,4,"DFW",NA
2012,4,"IAH",NA
2012,4,"DFW",NA
2012,4,"DFW",NA
2012,4,"MFE",NA
2012,4,"DFW",NA
2012,4,"AUS",NA
2012,4,"DFW",0
2012,4,"DFW",NA
2012,4,"SAT",NA
2012,4,"DFW",NA
2012,4,"DFW",NA
2012,4,"DFW",NA
2012,4,"DFW",0
2012,4,"AUS",NA
2012,4,"ELP",NA
2012,4,"DFW",NA
2012,4,"OKC",NA
2012,4,"AUS",NA
2012,4,"DFW",NA
2012,4,"SAT",NA
2012,4,"AUS",NA
2012,4,"HOU",0
2012,4,"MSY",NA
2012,4,"MSY",NA
2012,4,"AUS",NA
2012,4,"DFW",43
2012,4,"DFW",NA
2012,4,"DFW",NA
2012,4,"DFW",NA
2012,4,"MSY",NA
2012,4,"DAL",NA
2012,4,"HOU",0
2012,4,"JAN",NA
2012,4,"AMA",NA
2012,4,"MSY",NA
2012,4,"DAL",NA
2012,4,"AUS",NA
2012,4,"TUL",NA
2012,4,"LBB",NA
2012,4,"DAL",NA
2012,4,"HOU",0
2012,4,"MAF",NA
2012,4,"HOU",NA
2012,4,"DAL",NA
2012,4,"CRP",NA
2012,4,"SAT",NA
2012,4,"SAT",NA
2012,4,"MSY",NA
2012,4,"DAL",NA
2012,4,"DAL",NA
2012,4,"AUS",0
2012,4,"MSY",0
2012,4,"AMA",NA
2012,4,"AUS",NA
2012,4,"LIT",NA
2012,4,"LIT",NA
2012,4,"DAL",NA
2012,4,"HOU",NA
2012,4,"HOU",NA
2012,4,"HOU",NA
2012,4,"DAL",NA
2012,4,"DAL",NA
2012,4,"ELP",0
2012,4,"AUS",NA
2012,4,"IAH",0
2012,4,"IAH",NA
2012,4,"OKC",NA
2012,4,"IAH",NA
2012,4,"IAH",NA
2012,4,"IAH",0
2012,4,"IAH",0
2012,4,"IAH",NA
2012,4,"IAH",NA
2012,4,"IAH",NA
2012,4,"CRP",NA
2012,4,"IAH",NA
2012,4,"DFW",NA
2012,4,"BTR",NA
2012,4,"IAH",NA
2012,4,"XNA",0
2012,4,"LIT",NA
2012,4,"LFT",NA
2012,4,"BTR",NA
2012,4,"TUL",NA
2012,4,"DFW",0
2012,4,"DFW",NA
2012,4,"DFW",NA
2012,4,"DFW",NA
2012,4,"DFW",NA
2012,4,"DFW",NA
2012,4,"DFW",0
2012,4,"DFW",NA
2012,4,"DFW",NA
2012,4,"SHV",NA
2012,4,"ABI",NA
2012,4,"DFW",NA
2012,4,"CRP",NA
2012,4,"DFW",NA
2012,4,"DFW",NA
2012,4,"DFW",NA
2012,4,"MAF",NA
2012,4,"DFW",NA
2012,4,"ABI",NA
2012,4,"ACT",0
2012,4,"JAN",NA
2012,4,"DFW",NA
2012,4,"DFW",NA
2012,4,"CRP",NA
2012,4,"CRP",NA
2012,4,"XNA",NA
2012,4,"ACT",NA
2012,4,"DFW",NA
2012,4,"DFW",NA
2012,4,"DFW",NA
2012,4,"DFW",NA
2012,4,"BTR",NA
2012,4,"DFW",NA
2012,4,"DFW",NA
2012,4,"DFW",NA
2012,4,"DFW",15
2012,4,"DFW",NA
2012,4,"IAH",NA
2012,4,"LIT",NA
2012,4,"AMA",NA
2012,4,"RDU",NA
2012,4,"IAD",0
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"RDU",NA
2012,4,"IAD",0
2012,4,"IAD",NA
2012,4,"IAD",NA
2012,4,"PBI",0
2012,4,"CLT",NA
2012,4,"ATL",NA
2012,4,"PBI",NA
2012,4,"FLL",NA
2012,4,"CLT",NA
2012,4,"CLT",NA
2012,4,"CLT",NA
2012,4,"DCA",NA
2012,4,"FLL",NA
2012,4,"MCO",NA
2012,4,"CLT",8
2012,4,"MCO",NA
2012,4,"MIA",NA
2012,4,"CLT",NA
2012,4,"MYR",0
2012,4,"CLT",NA
2012,4,"RSW",NA
2012,4,"CLT",NA
2012,4,"CLT",NA
2012,4,"ATL",NA
2012,4,"MIA",NA
2012,4,"CLT",NA
2012,4,"CLT",NA
2012,4,"CLT",0
2012,4,"DCA",NA
2012,4,"ATL",NA
2012,4,"MCO",NA
2012,4,"MIA",NA
2012,4,"MIA",0
2012,4,"MIA",NA
2012,4,"RDU",NA
2012,4,"FLL",NA
2012,4,"MIA",NA
2012,4,"DCA",NA
2012,4,"DCA",0
2012,4,"HSV",NA
2012,4,"ATL",NA
2012,4,"BHM",0
2012,4,"MCO",NA
2012,4,"MIA",NA
2012,4,"MIA",NA
2012,4,"RDU",NA
2012,4,"MCO",NA
2012,4,"MIA",NA
2012,4,"TPA",NA
2012,4,"MIA",NA
2012,4,"DCA",NA
2012,4,"IAD",NA
2012,4,"FLL",NA
2012,4,"DCA",NA
2012,4,"RDU",NA
2012,4,"MCO",NA
2012,4,"PBI",NA
2012,4,"FLL",0
2012,4,"TPA",NA
2012,4,"ATL",NA
2012,4,"FLL",NA
2012,4,"MCO",NA
2012,4,"MCO",0
2012,4,"MIA",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"BHM",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"FLL",NA
2012,4,"PNS",NA
2012,4,"RIC",NA
2012,4,"CHS",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"DCA",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"DCA",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"DAB",NA
2012,4,"MCO",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"PNS",0
2012,4,"MCO",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"FLL",0
2012,4,"ATL",NA
2012,4,"MCO",0
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"CHS",NA
2012,4,"ATL",0
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"MCO",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"MCO",NA
2012,4,"RIC",NA
2012,4,"ATL",NA
2012,4,"DCA",NA
2012,4,"ATL",NA
2012,4,"DCA",NA
2012,4,"CLT",NA
2012,4,"CLT",NA
2012,4,"FLL",NA
2012,4,"CLT",NA
2012,4,"MIA",NA
2012,4,"FLL",NA
2012,4,"BHM",NA
2012,4,"FLL",NA
2012,4,"MCO",NA
2012,4,"IAD",NA
2012,4,"IAD",NA
2012,4,"RSW",NA
2012,4,"JAX",NA
2012,4,"TPA",NA
2012,4,"TPA",NA
2012,4,"MCO",NA
2012,4,"BHM",NA
2012,4,"JAX",NA
2012,4,"TPA",NA
2012,4,"GSP",NA
2012,4,"MCO",NA
2012,4,"CLT",NA
2012,4,"RDU",NA
2012,4,"BHM",NA
2012,4,"BHM",NA
2012,4,"TPA",NA
2012,4,"FLL",NA
2012,4,"JAX",0
2012,4,"TPA",NA
2012,4,"BHM",NA
2012,4,"ORF",0
2012,4,"PBI",NA
2012,4,"FLL",0
2012,4,"TPA",NA
2012,4,"MCO",NA
2012,4,"BHM",NA
2012,4,"ORF",NA
2012,4,"TPA",NA
2012,4,"CLT",NA
2012,4,"ILM",NA
2012,4,"ATL",NA
2012,4,"IAD",NA
2012,4,"JAX",NA
2012,4,"CLT",NA
2012,4,"RIC",NA
2012,4,"RDU",NA
2012,4,"RDU",NA
2012,4,"RDU",NA
2012,4,"RSW",NA
2012,4,"MIA",NA
2012,4,"CLT",NA
2012,4,"ATL",NA
2012,4,"CLT",NA
2012,4,"IAD",NA
2012,4,"ATL",NA
2012,4,"CLT",NA
2012,4,"RDU",NA
2012,4,"IAD",NA
2012,4,"RIC",NA
2012,4,"MOB",NA
2012,4,"DCA",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"ATL",0
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"ATL",0
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"SAV",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"BHM",0
2012,4,"VPS",NA
2012,4,"ATL",NA
2012,4,"MOB",NA
2012,4,"ILM",NA
2012,4,"MGM",NA
2012,4,"FAY",NA
2012,4,"ATL",0
2012,4,"ATL",NA
2012,4,"GSP",NA
2012,4,"OAJ",NA
2012,4,"ATL",0
2012,4,"EYW",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"VPS",NA
2012,4,"FAY",NA
2012,4,"ATL",NA
2012,4,"HSV",NA
2012,4,"CHS",NA
2012,4,"IAD",NA
2012,4,"MGM",0
2012,4,"ATL",0
2012,4,"OAJ",NA
2012,4,"ATL",NA
2012,4,"IAD",0
2012,4,"IAD",NA
2012,4,"IAD",NA
2012,4,"IAD",NA
2012,4,"IAD",NA
2012,4,"MCO",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"IAD",0
2012,4,"DCA",NA
2012,4,"ATL",NA
2012,4,"RSW",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"PNS",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"TPA",NA
2012,4,"ATL",NA
2012,4,"ATL",NA
2012,4,"MCO",NA
2012,4,"ATL",NA
2012,4,"SRQ",NA
2012,4,"MCO",NA
2012,4,"ATL",NA
2012,4,"BHM",NA
2012,4,"MCO",NA
2012,4,"GSP",NA
2012,4,"GNV",NA
2012,4,"TLH",NA
2012,4,"MIA",NA
2012,4,"GSO",NA
2012,4,"MIA",NA
2012,4,"DCA",NA
2012,4,"IAD",NA
2012,4,"IAD",NA
2012,4,"SLC",NA
2012,4,"SLC",NA
2012,4,"YUM",NA
2012,4,"DEN",0
2012,4,"DEN",NA
2012,4,"SLC",NA
2012,4,"SLC",NA
2012,4,"COS",NA
2012,4,"PHX",NA
2012,4,"SLC",NA
2012,4,"ABQ",NA
2012,4,"TUS",NA
2012,4,"ABQ",NA
2012,4,"DRO",NA
2012,4,"DEN",NA
2012,4,"PHX",NA
2012,4,"SLC",NA
2012,4,"DEN",NA
2012,4,"DEN",NA
2012,4,"DEN",NA
2012,4,"DEN",NA
2012,4,"YUM",NA
2012,4,"TUS",NA
2012,4,"TUS",NA
2012,4,"DEN",NA
2012,4,"SGU",0
2012,4,"SLC",NA
2012,4,"DRO",NA
2012,4,"PHX",NA
2012,4,"COS",NA
2012,4,"SLC",NA
2012,4,"DEN",NA
2012,4,"PHX",0
2012,4,"TUS",NA
2012,4,"DEN",NA
2012,4,"DEN",0
2012,4,"PHX",NA
2012,4,"DEN",NA
2012,4,"DEN",NA
2012,4,"DEN",NA
2012,4,"DEN",NA
2012,4,"PHX",0
2012,4,"PHX",NA
2012,4,"PHX",NA
2012,4,"DEN",NA
2012,4,"PHX",NA
2012,4,"PHX",NA
2012,4,"PHX",NA
2012,4,"PHX",NA
2012,4,"PHX",NA
2012,4,"ABQ",NA
2012,4,"PHX",NA
2012,4,"COS",NA
2012,4,"DEN",NA
2012,4,"ABQ",NA
2012,4,"SLC",NA
2012,4,"SLC",NA
2012,4,"PHX",NA
2012,4,"SLC",NA
2012,4,"PHX",NA
2012,4,"SLC",NA
2012,4,"PHX",NA
2012,4,"DEN",NA
2012,4,"DEN",NA
2012,4,"PHX",NA
2012,4,"DEN",NA
2012,4,"PHX",NA
2012,4,"DEN",0
2012,4,"PHX",NA
2012,4,"ABQ",NA
2012,4,"DEN",NA
2012,4,"TUS",NA
2012,4,"SLC",NA
2012,4,"DEN",0
2012,4,"DEN",NA
2012,4,"DEN",NA
2012,4,"ABQ",NA
2012,4,"PHX",NA
2012,4,"DEN",NA
2012,4,"ABQ",NA
2012,4,"PHX",NA
2012,4,"PHX",NA
2012,4,"DEN",NA
2012,4,"ABQ",NA
2012,4,"SLC",NA
2012,4,"PHX",NA
2012,4,"TUS",NA
2012,4,"DEN",0
2012,4,"PHX",NA
2012,4,"PHX",NA
2012,4,"PHX",NA
2012,4,"DEN",NA
2012,4,"TUS",NA
2012,4,"PHX",0
2012,4,"PHX",NA
2012,4,"TUS",NA
2012,4,"PHX",NA
2012,4,"PHX",NA
2012,4,"PHX",NA
2012,4,"ABQ",NA
2012,4,"SLC",NA
2012,4,"HOB",NA
2012,4,"SLC",0
2012,4,"DEN",NA
2012,4,"DEN",NA
2012,4,"DEN",NA
2012,4,"DEN",NA
2012,4,"DEN",NA
2012,4,"DEN",NA
2012,4,"DEN",NA
2012,4,"DEN",NA
2012,4,"DEN",0
2012,4,"DEN",NA
2012,4,"DEN",0
2012,4,"DEN",NA
2012,4,"DEN",NA
2012,4,"DEN",NA
2012,4,"ROW",NA
2012,4,"SAF",0
2012,4,"SAF",NA
2012,4,"STT",NA
2012,4,"GUM",NA
2012,4,"SJU",NA
2012,4,"SJU",NA
2012,4,"SJU",NA
2012,4,"DTW",NA
2012,4,"MSP",NA
2012,4,"MSP",NA
2012,4,"DTW",NA
2012,4,"ATW",NA
2012,4,"MSP",NA
2012,4,"FNT",NA
2012,4,"MKE",NA
2012,4,"MSP",NA
2012,4,"MSP",0
2012,4,"MSP",NA
2012,4,"DLH",NA
2012,4,"MKG",NA
2012,4,"MKE",NA
2012,4,"GRB",NA
2012,4,"MSP",NA
2012,4,"MSP",NA
2012,4,"MSP",NA
2012,4,"MSP",NA
2012,4,"DTW",NA
2012,4,"MSP",NA
2012,4,"MKE",NA
2012,4,"MSP",NA
2012,4,"DTW",0
2012,4,"MSP",NA
2012,4,"DTW",NA
2012,4,"DTW",0
2012,4,"DTW",NA
2012,4,"DTW",NA
2012,4,"DTW",NA
2012,4,"GRB",NA
2012,4,"MSP",0
2012,4,"MSP",NA
2012,4,"MSP",NA
2012,4,"MSP",NA
2012,4,"MSP",NA
2012,4,"MSP",NA
2012,4,"DTW",NA
2012,4,"MSP",NA
2012,4,"DTW",NA
2012,4,"MKE",NA
2012,4,"MSP",NA
2012,4,"MKE",NA
2012,4,"MSP",NA
2012,4,"DTW",NA
2012,4,"DTW",NA
2012,4,"GRR",NA
2012,4,"DTW",0
2012,4,"DTW",NA
2012,4,"MSP",NA
2012,4,"DTW",NA
2012,4,"DTW",NA
2012,4,"DTW",NA
2012,4,"DTW",NA
2012,4,"MSN",NA
2012,4,"CID",NA
2012,4,"DTW",NA
2012,4,"DTW",NA
2012,4,"DTW",NA
2012,4,"DTW",NA
2012,4,"CID",NA
2012,4,"MSP",NA
2012,4,"MSP",NA
2012,4,"DTW",NA
2012,4,"MSP",NA
2012,4,"MSP",NA
2012,4,"MKE",NA
2012,4,"MKE",NA
2012,4,"MKE",NA
2012,4,"MKE",NA
2012,4,"MKE",NA
2012,4,"MKE",0
2012,4,"MKE",NA
2012,4,"MSP",NA
2012,4,"MSP",NA
2012,4,"GRR",NA
2012,4,"GRR",0
2012,4,"CID",NA
2012,4,"MKE",NA
2012,4,"LAX",NA
2012,4,"LAS",NA
2012,4,"LAX",NA
2012,4,"LAX",NA
2012,4,"LAX",NA
2012,4,"SFO",NA
2012,4,"BFL",NA
2012,4,"LAX",NA
2012,4,"LAS",NA
2012,4,"LAX",NA
2012,4,"SAN",NA
2012,4,"LAX",0
2012,4,"SFO",NA
2012,4,"SAN",NA
2012,4,"LAS",NA
2012,4,"LAX",NA
2012,4,"LAX",NA
2012,4,"LAX",NA
2012,4,"SFO",NA
2012,4,"SFO",NA
2012,4,"SMF",0
2012,4,"SFO",NA
2012,4,"LAX",0
2012,4,"LAX",NA
2012,4,"BUR",NA
2012,4,"PSP",NA
2012,4,"SJC",NA
2012,4,"SFO",NA
2012,4,"SFO",NA
2012,4,"BUR",NA
2012,4,"PSP",NA
2012,4,"SFO",NA
2012,4,"SFO",0
2012,4,"SMF",NA
2012,4,"PSP",0
2012,4,"SFO",NA
2012,4,"FAT",NA
2012,4,"RNO",NA
2012,4,"SFO",NA
2012,4,"LAX",NA
2012,4,"IYK",NA
2012,4,"SFO",NA
2012,4,"SFO",NA
2012,4,"LAX",NA
2012,4,"LAS",NA
2012,4,"MRY",NA
2012,4,"SBA",NA
2012,4,"LAX",NA
2012,4,"LAX",NA
2012,4,"SAN",NA
2012,4,"LAX",NA
2012,4,"SMF",NA
2012,4,"LAX",NA
2012,4,"SFO",NA
2012,4,"SFO",NA
2012,4,"SNA",NA
2012,4,"LAX",119
2012,4,"SFO",NA
2012,4,"LAX",0
2012,4,"LAS",NA
2012,4,"SFO",NA
2012,4,"SFO",0
2012,4,"LAX",NA
2012,4,"LAS",NA
2012,4,"SFO",0
2012,4,"SFO",NA
2012,4,"LAX",NA
2012,4,"LAX",NA
