"Region","year","month","n_flights","n_delay","prop_delay","strat.size","prop_se","upper","lower"
"Southwest",2007,12,1486,34,0.0228802153432032,60877,0.00383243173862877,0.0303917815509156,0.0153686491354908
"Southwest",2008,1,1478,20,0.013531799729364,60751,0.00296948281992698,0.0193519860564209,0.00771161340230713
"Southwest",2008,2,1415,8,0.00565371024734982,57468,0.00196923382417597,0.00951340854273472,0.00179401195196493
"Southwest",2008,3,1540,5,0.00324675324675325,62651,0.00143217092547807,0.00605380826069026,0.000439698232816231
"Southwest",2008,4,1475,6,0.00406779661016949,58459,0.00163680346469286,0.00727593140096751,0.000859661819371477
"Southwest",2008,5,1513,11,0.00727032385988103,59736,0.00215697795114795,0.011498000644131,0.00304264707563105
"Southwest",2008,6,1489,9,0.00604432505036938,60905,0.0019846374433218,0.00993421443928011,0.00215443566145864
"Southwest",2008,7,1499,14,0.00933955970647098,62540,0.00245528316811607,0.0141519147159785,0.00452720469696349
"Southwest",2008,8,1476,19,0.0128726287262873,61163,0.00289947717708054,0.0185556039933651,0.00718965345920941
"Southwest",2008,9,1286,1,0.000777604976671851,53131,0.000768136630137852,0.00228315277174204,0
"Southwest",2008,10,1413,2,0.00141542816702052,54316,0.000987404847387722,0.00335074166790046,0
"Southwest",2008,11,1236,6,0.00485436893203883,51504,0.00195389649976834,0.00868400607158478,0.00102473179249289
"Southwest",2008,12,1391,28,0.0201294033069734,55224,0.00371922775965397,0.0274190897158952,0.0128397168980516
"Southwest",2009,1,1367,11,0.00804681784930505,55289,0.00238723927907442,0.0127258068362909,0.00336782886231919
"Southwest",2009,2,1267,7,0.00552486187845304,50673,0.00205703823198268,0.00955665681313909,0.00149306694376698
"Southwest",2009,3,1439,15,0.0104239054899236,57568,0.00264462116209983,0.0156073629676392,0.0052404480122079
"Southwest",2009,4,1355,14,0.0103321033210332,53429,0.00271301206959485,0.0156496069774391,0.00501459966462731
"Southwest",2009,5,1333,5,0.00375093773443361,54550,0.00165435837599242,0.00699348015137876,0.00050839531748846
"Southwest",2009,6,1490,13,0.0087248322147651,56901,0.00237829844011295,0.0133862971573865,0.00406336727214372
"Southwest",2009,7,1465,13,0.00887372013651877,59074,0.00242043709540201,0.0136177768435067,0.00412966342953083
"Southwest",2009,8,1432,10,0.00698324022346369,57982,0.00217398564549068,0.0112442520886254,0.00272222835830195
"Southwest",2009,9,1263,6,0.00475059382422803,51503,0.00191169580825292,0.00849751760840376,0.0010036700400523
"Southwest",2009,10,1329,9,0.00677200902934537,53030,0.00222214738294973,0.0111274178999268,0.0024166001587639
"Southwest",2009,11,1245,2,0.00160642570281125,50126,0.00112126828074174,0.00380411153306506,0
"Southwest",2009,12,1342,17,0.0126676602086438,53843,0.00301567584929848,0.0185783848732688,0.0067569355440188
"Southwest",2010,1,1387,3,0.00216294160057678,53856,0.00123170000338648,0.00457707360721428,0
"Southwest",2010,2,1219,5,0.00410172272354389,49791,0.00180877507419062,0.0076469218689575,0.000556523578130281
"Southwest",2010,3,1420,9,0.00633802816901408,56125,0.00207989089463387,0.0104146143224965,0.0022614420155317
"Southwest",2010,4,1293,7,0.00541376643464811,51883,0.00201585607714026,0.00936484434584301,0.0014626885234532
"Southwest",2010,5,1348,8,0.00593471810089021,53538,0.00206626623710804,0.00998459992562196,0.00188483627615845
"Southwest",2010,6,1392,11,0.00790229885057471,54660,0.00234362846111223,0.0124958106343547,0.00330878706679474
"Southwest",2010,7,1431,12,0.00838574423480084,56591,0.00238074353070352,0.0130520015549797,0.00371948691462195
"Southwest",2010,8,1382,6,0.00434153400868307,56627,0.00174748988957688,0.00776661419225375,0.000916453825112382
"Southwest",2010,9,1317,4,0.00303720577069096,52280,0.00149764314274061,0.00597258633046257,0.00010182521091936
"Southwest",2010,10,1341,3,0.00223713646532438,53679,0.00127442376120952,0.00473500703729505,0
"Southwest",2010,11,1368,7,0.00511695906432749,51386,0.00190391906521979,0.00884864043215827,0.0013852776964967
"Southwest",2010,12,1326,21,0.0158371040723982,54489,0.00338776877888739,0.0224771308790175,0.0091970772657789
"Southwest",2011,1,1390,15,0.0107913669064748,54018,0.00273634112904386,0.0161545955194008,0.00542813829354886
"Southwest",2011,2,1251,8,0.00639488409272582,49533,0.00222594050036302,0.0107577274734373,0.0020320407120143
"Southwest",2011,3,1424,5,0.00351123595505618,57441,0.00154850527009531,0.006546306284443,0.000476165625669365
"Southwest",2011,4,1292,5,0.00386996904024768,53165,0.00170689346034452,0.00721548022252293,0.000524457857972421
"Southwest",2011,5,1325,11,0.00830188679245283,54711,0.00246326149999797,0.0131298793324489,0.0034738942524568
"Southwest",2011,6,1488,2,0.00134408602150538,56399,0.000937475575501495,0.00318153814948831,0
"Southwest",2011,7,1448,16,0.0110497237569061,58819,0.00271403887777208,0.0163692399573394,0.00573020755647279
"Southwest",2011,8,1441,11,0.00763358778625954,58236,0.00226505325649501,0.0120730921689898,0.00319408340352932
"Southwest",2011,9,1315,9,0.00684410646387833,51987,0.00224546377167295,0.0112452154563573,0.00244299747139934
"Southwest",2011,10,1333,2,0.00150037509377344,52772,0.00104704716541751,0.00355258753799175,0
"Southwest",2011,11,1251,2,0.00159872102318145,49714,0.00111570580880054,0.00378550440843052,0
"Southwest",2011,12,1331,15,0.0112697220135237,53306,0.00285810973856317,0.0168716171011075,0.00566782692593985
"Southwest",2012,1,1279,6,0.00469116497263487,52266,0.0018878781207086,0.00839140608922373,0.00099092385604601
"Southwest",2012,2,1207,5,0.00414250207125104,49846,0.00182697865801448,0.00772338024095942,0.000561623901542649
"Southwest",2012,3,1432,6,0.00418994413407821,56109,0.00168561593301357,0.0074937513627848,0.000886136905371625
"Southwest",2012,4,1257,6,0.00477326968973747,51282,0.00192081374208492,0.00853806462422392,0.00100847475525102
"Southwest",2012,5,1250,4,0.0032,51954,0.00157873559365861,0.00629432176357087,0.000105678236429132
"Southwest",2012,6,1323,7,0.00529100529100529,53958,0.00197065583970651,0.00915349073683006,0.00142851984518052
"Southwest",2012,7,1359,7,0.00515084621044886,56418,0.00191899277898152,0.00891207205725263,0.00138962036364509
"Southwest",2012,8,1335,4,0.00299625468164794,54843,0.00147811628025518,0.00589336259094808,9.91467723477951e-05
"Southwest",2012,9,1215,7,0.00576131687242798,48439,0.0021447697049448,0.00996506549411979,0.00155756825073618
"Southwest",2012,10,1298,3,0.00231124807395994,50224,0.00131602772086934,0.00489066240686384,0
"Southwest",2012,11,1151,7,0.00608166811468288,47204,0.00226452620554083,0.0105201394775429,0.00164319675182286
"Southwest",2012,12,1265,15,0.0118577075098814,49792,0.00300571992176794,0.0177489185565466,0.00596649646321625
"Southwest",2013,1,1228,9,0.00732899022801303,48912,0.00240425810250811,0.0120413361089289,0.00261664434709713
"Southwest",2013,2,1121,7,0.00624442462087422,45244,0.00232449711361714,0.0108004389635638,0.00168841027818463
"Southwest",2013,3,1389,13,0.00935925125989921,53851,0.0025509940733826,0.0143591996437291,0.00435930287606931
"Southwest",2013,4,1207,8,0.00662800331400166,49647,0.00230796502353789,0.0111516147601359,0.00210439186786739
"Southwest",2013,5,1210,4,0.00330578512396694,50421,0.00163091188114594,0.00650237241101298,0.000109197836920909
"Southwest",2013,6,1296,13,0.0100308641975309,51821,0.00273429510509373,0.0153900826035146,0.00467164579154715
"Southwest",2013,7,1244,21,0.0168810289389068,53281,0.00361107803070734,0.0239587418790931,0.00980331599872037
"Southwest",2013,8,1301,12,0.00922367409684858,52262,0.00261814724045903,0.0143552426881483,0.00409210550554887
"Southwest",2013,9,1170,6,0.00512820512820513,47904,0.00206342926539778,0.00917252648838478,0.00108388376802548
"Southwest",2013,10,1215,3,0.00246913580246914,49742,0.00140687792781886,0.0052266165409941,0
"Southwest",2013,11,1164,3,0.00257731958762887,46580,0.00146804239664042,0.0054546826850441,0
"Southwest",2013,12,1244,29,0.0233118971061093,49459,0.0042257092604841,0.0315942872566582,0.0150295069555605
"UpperMidwest",2003,6,719,10,0.0139082058414465,30981,0.00431949626371733,0.0223744185183324,0.00544199316456049
"UpperMidwest",2003,7,813,9,0.011070110701107,32395,0.00362544683914971,0.0181759865058404,0.00396423489637358
"UpperMidwest",2003,8,810,12,0.0148148148148148,32249,0.00419381264411616,0.0230346875972825,0.00659494203234713
"UpperMidwest",2003,9,707,7,0.0099009900990099,29754,0.00368174951867512,0.0171172191556131,0.00268476104240666
"UpperMidwest",2003,10,858,4,0.00466200466200466,31407,0.00229491446938378,0.00916003702199688,0.000163972302012446
"UpperMidwest",2003,11,759,20,0.0263504611330698,29645,0.00574286773962469,0.0376064819027342,0.0150944403634054
"UpperMidwest",2003,12,762,14,0.0183727034120735,31089,0.00480815950281229,0.0277966960375856,0.00894871078656141
"UpperMidwest",2004,1,838,14,0.0167064439140811,32586,0.00437283947912823,0.0252772092931725,0.00813567853498982
"UpperMidwest",2004,2,776,9,0.0115979381443299,31272,0.00379795640139203,0.0190419326910583,0.00415394359760151
"UpperMidwest",2004,3,858,13,0.0151515151515152,34201,0.00412007636564387,0.0232268648281771,0.00707616547485317
"UpperMidwest",2004,4,859,8,0.00931315483119907,33135,0.0032364532024906,0.0156566031080806,0.0029697065543175
"UpperMidwest",2004,5,860,27,0.0313953488372093,33343,0.00587266299595499,0.0429057683092811,0.0198849293651375
"UpperMidwest",2004,6,870,30,0.0344827586206897,33286,0.0061082954758138,0.0464550177532847,0.0225104994880946
"UpperMidwest",2004,7,844,22,0.0260663507109005,34604,0.00542037186728038,0.03669027957077,0.0154424218510309
"UpperMidwest",2004,8,849,11,0.0129564193168433,35013,0.00383603384474253,0.0204750456525387,0.00543779298114798
"UpperMidwest",2004,9,795,10,0.0125786163522013,31837,0.00390540634107393,0.0202332127807062,0.00492401992369636
"UpperMidwest",2004,10,815,9,0.0110429447852761,33292,0.00361773685431907,0.0181337090197414,0.0039521805508107
"UpperMidwest",2004,11,823,15,0.0182260024301337,32321,0.00460590165457705,0.0272535696731047,0.00919843518716264
"UpperMidwest",2004,12,783,22,0.0280970625798212,32737,0.00583823680484395,0.0395400067173153,0.0166541184423271
"UpperMidwest",2005,1,800,28,0.035,31354,0.00641817935667371,0.0475796315390805,0.0224203684609195
"UpperMidwest",2005,2,719,17,0.023643949930459,29130,0.00559983102037309,0.0346196187303902,0.0126682811305277
"UpperMidwest",2005,3,852,19,0.0223004694835681,33385,0.00499667718880765,0.0320939567736311,0.0125069821935051
"UpperMidwest",2005,4,827,8,0.00967351874244256,32117,0.00336145039603846,0.0162619615186779,0.00308507596620719
"UpperMidwest",2005,5,836,15,0.0179425837320574,32359,0.0045340250778258,0.026829272884596,0.00905589457951885
"UpperMidwest",2005,6,796,30,0.0376884422110553,32566,0.00667121255648456,0.050764018821765,0.0246128656003455
"UpperMidwest",2005,7,882,30,0.0340136054421769,33933,0.00602705367161676,0.0458266306385457,0.022200580245808
"UpperMidwest",2005,8,801,10,0.0124843945068664,33240,0.00387805490496661,0.020085382120601,0.00488340689313187
"UpperMidwest",2005,9,762,12,0.015748031496063,29849,0.00445511098373753,0.0244800490241886,0.00701601396793743
"UpperMidwest",2005,10,695,11,0.0158273381294964,29877,0.00468218842113239,0.0250044274349159,0.00665024882407692
"UpperMidwest",2005,11,731,7,0.00957592339261286,29603,0.00355967270122435,0.0165528818870126,0.00259896489821313
"UpperMidwest",2005,12,737,24,0.0325644504748982,30101,0.00646191344618837,0.0452298008294274,0.019899100120369
"UpperMidwest",2006,1,728,13,0.0178571428571429,29785,0.00485123928805532,0.0273655718617313,0.00834871385255443
"UpperMidwest",2006,2,660,5,0.00757575757575758,27409,0.00333676936254545,0.0141158255263466,0.0010356896251685
"UpperMidwest",2006,3,815,17,0.0208588957055215,31456,0.0049437421873218,0.0305486303926722,0.0111691610183707
"UpperMidwest",2006,4,767,6,0.00782268578878748,30101,0.00314234154130307,0.0139816752097415,0.00166369636783347
"UpperMidwest",2006,5,799,20,0.0250312891113892,31248,0.00545897249098707,0.0357308751937239,0.0143317030290546
"UpperMidwest",2006,6,794,16,0.0201511335012594,31087,0.00492577340481395,0.0298056493746948,0.0104966176278241
"UpperMidwest",2006,7,785,11,0.0140127388535032,32292,0.0041466290834918,0.0221401318571471,0.00588534584985925
"UpperMidwest",2006,8,808,11,0.0136138613861386,32801,0.00402866648907988,0.0215100477047352,0.00571767506754205
"UpperMidwest",2006,9,835,17,0.0203592814371257,31302,0.00482459002357122,0.0298154778833253,0.0109030849909262
"UpperMidwest",2006,10,819,27,0.032967032967033,32740,0.00616428664815841,0.0450490347974235,0.0208850311366425
"UpperMidwest",2006,11,785,21,0.0267515923566879,31004,0.00568931288827594,0.0379026456177087,0.0156005390956671
"UpperMidwest",2006,12,834,18,0.0215827338129496,32008,0.00496889451226036,0.0313217670569799,0.0118437005689193
"UpperMidwest",2007,1,1025,18,0.0175609756097561,39474,0.00405101732185501,0.0255009695605919,0.00962098165892028
"UpperMidwest",2007,2,944,18,0.0190677966101695,36303,0.0043953416094872,0.0276826661647644,0.0104529270555746
"UpperMidwest",2007,3,1062,9,0.00847457627118644,40659,0.00277719277586746,0.0139178741118867,0.00303127843048622
"UpperMidwest",2007,4,959,18,0.0187695516162669,39379,0.0043308789097388,0.027258074279355,0.0102810289531789
"UpperMidwest",2007,5,1076,17,0.0157992565055762,40764,0.00375272852031998,0.0231546044054034,0.00844390860574906
"UpperMidwest",2007,6,968,15,0.015495867768595,40730,0.00392446437397965,0.0231878179415952,0.00780391759559493
"UpperMidwest",2007,7,1062,23,0.0216572504708098,41344,0.00441101718400995,0.0303028441514693,0.0130116567901503
"UpperMidwest",2007,8,1039,20,0.0192492781520693,41724,0.00421126001999559,0.0275033477912607,0.0109952085128779
"UpperMidwest",2007,9,942,9,0.00955414012738853,38235,0.00313183934212669,0.0156925452379569,0.00341573501682022
"UpperMidwest",2007,10,994,13,0.0130784708249497,40309,0.0035606009151059,0.0200572486185573,0.00609969303134214
"UpperMidwest",2007,11,978,8,0.0081799591002045,37889,0.00284423880969451,0.0137546671672057,0.00260525103320326
"UpperMidwest",2007,12,936,29,0.030982905982906,38197,0.00559672043893748,0.0419524780432234,0.0200133339225885
"UpperMidwest",2008,1,946,7,0.00739957716701903,37800,0.00275277801611028,0.0127950220785952,0.00200413225544288
"UpperMidwest",2008,2,864,26,0.0300925925925926,34958,0.00574321708613692,0.041349298081421,0.0188358871037642
"UpperMidwest",2008,3,1004,17,0.0169322709163347,38295,0.00402003501241767,0.0248115395406733,0.00905300229199603
"UpperMidwest",2008,4,974,8,0.0082135523613963,38553,0.0028566806961363,0.0138126465258235,0.00261445819696916
"UpperMidwest",2008,5,1063,18,0.0169332079021637,39519,0.00390551181671934,0.0245880110629336,0.00927840474139378
"UpperMidwest",2008,6,1023,35,0.0342130987292278,39704,0.0056123290837867,0.0452132637334497,0.0232129337250058
"UpperMidwest",2008,7,996,21,0.0210843373493976,40552,0.00449822444572681,0.0299008572630221,0.012267817435773
"UpperMidwest",2008,8,930,14,0.0150537634408602,38323,0.00394626598698955,0.0227884447753597,0.00731908210636071
"UpperMidwest",2008,9,810,9,0.0111111111111111,33589,0.0036406384040658,0.0182467623830801,0.00397545983914214
"UpperMidwest",2008,10,845,7,0.00828402366863905,34586,0.00308156904877195,0.0143238990042321,0.00224414833304603
"UpperMidwest",2008,11,822,10,0.0121654501216545,32459,0.00377715405062893,0.0195686720608872,0.00476222818242181
"UpperMidwest",2008,12,826,28,0.0338983050847458,33659,0.00622268932057406,0.0460947761530709,0.0217018340164206
"UpperMidwest",2009,1,817,16,0.0195838433292534,32172,0.00478876456614505,0.0289698218788977,0.0101978647796091
"UpperMidwest",2009,2,729,11,0.0150891632373114,30169,0.00446327649822166,0.0238371851738258,0.00634114130079694
"UpperMidwest",2009,3,878,8,0.00911161731207289,35007,0.00316806907108397,0.0153210326913975,0.00290220193274831
"UpperMidwest",2009,4,871,6,0.0068886337543054,34437,0.00276849049899955,0.0123148751323445,0.00146239237626629
"UpperMidwest",2009,5,844,8,0.00947867298578199,35186,0.00329700602697197,0.0159408047986471,0.00301654117291693
"UpperMidwest",2009,6,877,19,0.0216647662485747,37301,0.00486073986301593,0.0311918163800859,0.0121377161170635
"UpperMidwest",2009,7,1007,14,0.0139026812313803,38933,0.00364350832894883,0.0210439575561201,0.00676140490664062
"UpperMidwest",2009,8,899,8,0.00889877641824249,36965,0.00309556280243699,0.014966079511019,0.00283147332546599
"UpperMidwest",2009,9,795,4,0.0050314465408805,33174,0.00248069661061608,0.00989361189768801,0.000169281184072995
"UpperMidwest",2009,10,784,10,0.0127551020408163,33734,0.00396339471375372,0.0205233556797736,0.00498684840185904
"UpperMidwest",2009,11,803,1,0.0012453300124533,32860,0.00123001983203308,0.00365616888323813,0
"UpperMidwest",2009,12,832,16,0.0192307692307692,33584,0.0047047216567549,0.0284520236780088,0.0100095147835296
"UpperMidwest",2010,1,814,11,0.0135135135135135,33143,0.00399930627657418,0.0213521538155989,0.00567487321142812
"UpperMidwest",2010,2,758,9,0.0118733509234828,31085,0.00388851973984251,0.0194948496135742,0.00425185223339153
"UpperMidwest",2010,3,969,4,0.00412796697626419,35845,0.00203273721751275,0.00811213192258918,0.000143802029939198
"UpperMidwest",2010,4,889,4,0.00449943757030371,34580,0.00221685783713298,0.00884447893108435,0.000154396209523073
"UpperMidwest",2010,5,891,16,0.0179573512906846,35080,0.00439445192058784,0.0265704770550368,0.00934422552633246
"UpperMidwest",2010,6,917,11,0.0119956379498364,36789,0.00355191179925272,0.0189573850763717,0.0050338908233011
"UpperMidwest",2010,7,955,20,0.0209424083769634,38085,0.00457750406854877,0.0299143163513189,0.0119705004026078
"UpperMidwest",2010,8,939,3,0.00319488817891374,38115,0.00181976332425574,0.00676162429445498,0
"UpperMidwest",2010,9,839,4,0.00476758045292014,35088,0.0023508986352101,0.00937534177793194,0.000159819127908346
"UpperMidwest",2010,10,917,5,0.0054525627044711,36845,0.00240266150042984,0.0101617792453136,0.000743346163628612
"UpperMidwest",2010,11,868,5,0.00576036866359447,34119,0.00253726211369028,0.0107334024064274,0.000787334920761515
"UpperMidwest",2010,12,852,24,0.028169014084507,34098,0.00560043371594441,0.0391458641677581,0.017192164001256
"UpperMidwest",2011,1,588,13,0.022108843537415,23099,0.00599114769937801,0.0338514930281959,0.0103661940466341
"UpperMidwest",2011,2,508,11,0.0216535433070866,21170,0.00638605411776822,0.0341702093779123,0.00913687723626089
"UpperMidwest",2011,3,601,6,0.00998336106489185,24173,0.00400790068306664,0.0178388464037025,0.00212787572608123
"UpperMidwest",2011,4,618,5,0.00809061488673139,23504,0.00355875622560725,0.0150657770889216,0.00111545268454119
"UpperMidwest",2011,5,600,8,0.0133333333333333,24723,0.00462920335566563,0.022406571910438,0.00426009475622869
"UpperMidwest",2011,6,659,6,0.00910470409711684,26608,0.00365668922045965,0.0162718149692178,0.00193759322501593
"UpperMidwest",2011,7,716,6,0.00837988826815642,28053,0.00336530574473025,0.0149758875278277,0.00178388900848513
"UpperMidwest",2011,8,642,8,0.0124610591900312,27824,0.00433068405909101,0.0209491999458495,0.00397291843421277
"UpperMidwest",2011,9,650,2,0.00307692307692308,24555,0.00214506867351017,0.00728125767700301,0
"UpperMidwest",2011,10,672,2,0.00297619047619048,25570,0.00207509858059341,0.00704338369415356,0
"UpperMidwest",2011,11,579,2,0.00345423143350604,23899,0.0024106537175581,0.00817911271991992,0
"UpperMidwest",2011,12,605,0,0,23995,0,0.00495867768595041,0
"UpperMidwest",2012,1,565,2,0.00353982300884956,23540,0.00247061871121114,0.00838223568282339,0
"UpperMidwest",2012,2,536,5,0.00932835820895522,21837,0.00410481974922009,0.0173738049174266,0.00128291150048384
"UpperMidwest",2012,3,606,4,0.0066006600660066,25462,0.0032527245910343,0.0129760002644338,0.000225319867579379
"UpperMidwest",2012,4,597,2,0.0033500837520938,24896,0.00233832801326514,0.00793320665809348,0
"UpperMidwest",2012,5,615,5,0.00813008130081301,25312,0.00357972354546576,0.0151463394499259,0.00111382315170013
"UpperMidwest",2012,6,637,5,0.00784929356357928,26769,0.00345736954465828,0.0146257378711095,0.00107284925604906
"UpperMidwest",2012,7,693,11,0.0158730158730159,27520,0.004690985471771,0.025067347397687,0.00667868434834471
"UpperMidwest",2012,8,661,1,0.00151285930408472,27895,0.00149482748394996,0.00444272117262664,0
"UpperMidwest",2012,9,651,1,0.00153609831029186,25546,0.0015163994660003,0.00450824126365244,0
"UpperMidwest",2012,10,624,0,0,27319,0,0.00480769230769231,0
"UpperMidwest",2012,11,588,3,0.00510204081632653,25379,0.00290637703671475,0.0107985398082874,0
"UpperMidwest",2012,12,601,10,0.0166389351081531,24109,0.00515658149529295,0.0267458348389273,0.0065320353773789
"UpperMidwest",2013,1,903,10,0.0110741971207087,34415,0.00343843641099276,0.0178135324862546,0.00433486175516294
"UpperMidwest",2013,2,784,20,0.0255102040816327,31317,0.00556364480752053,0.0364149479043729,0.0146054602588924
"UpperMidwest",2013,3,923,5,0.00541711809317443,37788,0.00238764275437981,0.0100968978917589,0.000737338294589997
"UpperMidwest",2013,4,927,9,0.00970873786407767,37153,0.00318178342736938,0.0159450333817217,0.00347244234643369
"UpperMidwest",2013,5,972,17,0.0174897119341564,38029,0.00415267499311761,0.0256289549206669,0.00935046894764587
"UpperMidwest",2013,6,953,8,0.00839454354669465,39218,0.00292083928137908,0.0141193885381976,0.00266969855519166
"UpperMidwest",2013,7,998,8,0.00801603206412826,41200,0.0027897140644802,0.0134838716305095,0.00254819249774706
"UpperMidwest",2013,8,1066,4,0.00375234521575985,41093,0.00184906782643752,0.00737651815557738,0.000128172275942316
"UpperMidwest",2013,9,876,1,0.00114155251141553,36287,0.0011276892933896,0.00335182352645914,0
"UpperMidwest",2013,10,907,2,0.00220507166482911,38352,0.00153982302960315,0.00522312480285129,0
"UpperMidwest",2013,11,836,7,0.00837320574162679,34743,0.00311521334825335,0.0144790239042034,0.00226738757905024
"UpperMidwest",2013,12,812,24,0.0295566502463054,33740,0.00587506141229728,0.0410717706144081,0.0180415298782027
"West",2003,6,1986,2,0.00100704934541793,79748,0.000702991611638194,0.00238491290422879,0
"West",2003,7,2084,10,0.00479846449136276,83162,0.00149503402704645,0.00772873118437381,0.00186819779835171
"West",2003,8,2111,7,0.00331596399810516,83159,0.00123554608480146,0.00573763432431602,0.000894293671894308
"West",2003,9,2072,4,0.00193050193050193,79438,0.000951889164784469,0.00379620469347949,6.47991675243706e-05
"West",2003,10,2041,8,0.00391964723174914,83126,0.00136633569251401,0.0065976651890766,0.00124162927442168
"West",2003,11,2010,2,0.00099502487562189,79493,0.000694463774428784,0.00235617387350231,0
"West",2003,12,2102,20,0.00951474785918173,83598,0.00209112418714226,0.0136133512659806,0.00541614445238291
"West",2004,1,2137,13,0.00608329433785681,83978,0.00166091147650804,0.00933868083181258,0.00282790784390104
"West",2004,2,2037,11,0.00540009818360334,78926,0.00160309111465613,0.00854215676832935,0.00225803959887733
"West",2004,3,2243,7,0.00312082032991529,86017,0.00116251970299761,0.0053993589477906,0.000842281712039979
"West",2004,4,2072,7,0.00337837837837838,82926,0.0012590258408754,0.00584606902649416,0.000910687730262593
"West",2004,5,2166,3,0.00138504155124654,85068,0.000789043374076977,0.00293156656443741,0
"West",2004,6,2093,7,0.00334448160535117,84189,0.0012464918026418,0.00578760553852911,0.000901357672173235
"West",2004,7,2201,5,0.00227169468423444,87601,0.00100217644403372,0.00423596051454053,0.000307428853928348
"West",2004,8,2115,10,0.00472813238770686,88108,0.00147396464138951,0.0076171030848303,0.00183916169058342
"West",2004,9,2083,6,0.0028804608737398,83290,0.00115975043286139,0.00515357172214813,0.000607350025331468
"West",2004,10,2184,9,0.00412087912087912,86203,0.0013536268101396,0.00677398766875273,0.00146777057300551
"West",2004,11,2068,13,0.0062862669245648,82448,0.00171648793392429,0.0096505832750564,0.00292195057407319
"West",2004,12,2176,23,0.0105698529411765,86088,0.00216490148460455,0.0148130598510014,0.00632664603135154
"West",2005,1,2145,27,0.0125874125874126,84477,0.00237695119355044,0.0172462369267715,0.00792858824805372
"West",2005,2,1860,20,0.010752688172043,76642,0.00236285131234861,0.0153838767442463,0.00612149959983974
"West",2005,3,2141,16,0.00747314339093881,85855,0.0018383667444936,0.0110763422101463,0.00386994457173135
"West",2005,4,1972,5,0.00253549695740365,82576,0.00111915009443887,0.00472903114250384,0.000341962772303465
"West",2005,5,2094,1,0.000477554918815664,86542,0.000471741999107942,0.00140216923706723,0
"West",2005,6,2130,10,0.00469483568075117,86136,0.00146306391591488,0.00756244095594434,0.001827230405558
"West",2005,7,2220,13,0.00585585585585586,88946,0.00159938369472702,0.00899064789752081,0.00272106381419091
"West",2005,8,2170,11,0.00506912442396313,89810,0.00150633646719072,0.00802154389965695,0.00211670494826932
"West",2005,9,2119,8,0.00377536573855592,84696,0.00131581028288765,0.00635435389301572,0.00119637758409613
"West",2005,10,2219,13,0.00585849481748535,87237,0.00159971065728766,0.00899392770576916,0.00272306192920154
"West",2005,11,2100,12,0.00571428571428571,83519,0.00162442848083325,0.00889816553671888,0.00253040589185255
"West",2005,12,2250,20,0.00888888888888889,86295,0.00195322964775741,0.0127172189984934,0.00506055877928436
"West",2006,1,2196,12,0.00546448087431694,87836,0.00155370797978878,0.00850974851470294,0.00241921323393094
"West",2006,2,2024,10,0.00494071146245059,79905,0.00153904055948855,0.00795723095904814,0.00192419196585304
"West",2006,3,2263,9,0.00397702165267344,90332,0.00130664639904016,0.00653804859479216,0.00141599471055472
"West",2006,4,2141,7,0.00326950023353573,87474,0.00121882593672406,0.00565839906951488,0.000880601397556577
"West",2006,5,2305,7,0.00303687635574837,91372,0.00113178442145017,0.0052551738217907,0.000818578889706044
"West",2006,6,2227,13,0.00583744948361024,90480,0.00159465276453948,0.00896296890210761,0.00271193006511286
"West",2006,7,2360,10,0.00423728813559322,93387,0.00132038280666171,0.00682523843665017,0.00164933783453627
"West",2006,8,2471,4,0.00161877782274383,94742,0.000798278969177413,0.00318340460233156,5.41510431560982e-05
"West",2006,9,2225,6,0.00269662921348315,88454,0.00108573741938986,0.00482467455548727,0.000568583871479022
"West",2006,10,2331,15,0.00643500643500643,91860,0.00163535980553647,0.00964031165385792,0.00322970121615494
"West",2006,11,2158,10,0.0046339202965709,87471,0.00144416290966702,0.00746447959951825,0.00180336099362354
"West",2006,12,2251,10,0.00444247001332741,90483,0.00138447060857909,0.00715603240614243,0.00172890762051239
"West",2007,1,2273,16,0.00703915530136384,89915,0.00173165845268884,0.010433205868634,0.0036451047340937
"West",2007,2,2018,13,0.0064420218037661,81404,0.00175915392126775,0.0098899634894509,0.00299408011808131
"West",2007,3,2348,5,0.00212947189097104,91822,0.000939272401458506,0.00397044579782971,0.000288497984112367
"West",2007,4,2250,6,0.00266666666666667,89229,0.00107365313826643,0.00477102681766886,0.000562306515664471
"West",2007,5,2348,7,0.00298126064735946,93087,0.00111108572217503,0.00515898866282252,0.00080353263189639
"West",2007,6,2313,8,0.00345871162991786,92378,0.00120560394290592,0.00582169535801345,0.00109572790182226
"West",2007,7,2322,14,0.00602928509905254,96619,0.00158744907966747,0.00914068529520079,0.00291788490290429
"West",2007,8,2463,11,0.00446609825416159,97298,0.00132672376034308,0.00706647682443402,0.00186571968388916
"West",2007,9,2316,6,0.00259067357512953,91589,0.00104305201996957,0.00463505553426989,0.000546291615989181
"West",2007,10,2315,8,0.00345572354211663,95493,0.00120505547893021,0.00581763228081984,0.00109381480341342
"West",2007,11,2237,13,0.00581135449262405,91643,0.00158770885741731,0.00892326385316197,0.00269944513208613
"West",2007,12,2348,17,0.00724020442930153,93411,0.00172787740784719,0.010626844148682,0.00385356470992104
"West",2008,1,2263,22,0.00972160848431286,90532,0.00203706299867655,0.0137142519617189,0.00572896500690682
