"year","month","origin","avg_del","n_flights","n_wdelay"
2003,1,"GUC",NA,39,0
2003,8,"PHX",0.188405797101449,14352,14352
2003,4,"SRQ",NA,414,0
2003,12,"MAF",0.00147492625368732,678,678
2003,1,"MBS",NA,294,0
2003,2,"ELP",NA,1625,0
2003,6,"HTS",4.05555555555556,90,90
2003,1,"ISP",NA,987,0
2003,7,"CHA",0.47289156626506,332,332
2003,8,"DCA",0.659599703484062,6745,6745
2003,12,"GEG",0.4875,1200,1200
2003,6,"SGF",0.601123595505618,356,356
2003,4,"ICT",NA,779,0
2003,11,"ELP",0.25,1616,1616
2003,12,"FAI",0,397,397
2003,4,"CDV",NA,60,0
2003,10,"MDW",0.0455197600104343,7667,7667
2003,5,"FAY",NA,151,0
2003,1,"TUL",NA,1970,0
2003,1,"DLG",NA,13,0
2003,9,"CVG",0.213025428126622,7708,7708
2003,3,"ROA",NA,419,0
2003,3,"CLD",NA,181,0
2003,5,"LYH",NA,93,0
2003,11,"BNA",0.21073471183458,4546,4546
2003,3,"MSO",NA,305,0
2003,2,"SBA",NA,870,0
2003,9,"BQK",0,116,116
2003,5,"PHF",NA,305,0
2003,6,"HLN",0,90,90
2003,11,"CID",0.901785714285714,560,560
2003,4,"BRO",NA,142,0
2003,4,"WRG",NA,60,0
2003,10,"BIL",0.00558659217877095,358,358
2003,1,"SRQ",NA,404,0
2003,4,"MBS",NA,324,0
2003,2,"CHO",NA,196,0
2003,3,"FAR",NA,414,0
2003,3,"YUM",NA,150,0
2003,4,"GUC",NA,2,0
2003,7,"FCA",0.0457516339869281,153,153
2003,11,"IYK",0,83,83
2003,12,"DAB",0.124161073825503,298,298
2003,11,"LGB",0.224,875,875
2003,3,"CPR",NA,124,0
2003,4,"ISP",NA,927,0
2003,2,"EYW",NA,85,0
2003,3,"BET",NA,97,0
2003,2,"TXK",NA,196,0
2003,9,"MLB",0,180,180
2003,7,"AEX",1.7752808988764,267,267
2003,8,"RAP",1.22716049382716,405,405
2003,8,"MLI",0,247,247
2003,11,"OGG",0,1021,1021
2003,1,"ACY",NA,1,0
2003,1,"DEN",NA,11275,0
2003,2,"PIH",NA,143,0
2003,7,"DUT",0.661290322580645,62,62
2003,12,"MYR",0.0833333333333333,420,420
2003,2,"DAB",NA,286,0
2003,8,"MDT",0.24390243902439,738,738
2003,6,"IND",0.369774011299435,3540,3540
2003,9,"LRD",2.02380952380952,168,168
2003,11,"MCN",0.184397163120567,141,141
2003,12,"CHO",2.13709677419355,248,248
2003,5,"ALB",NA,1424,0
2003,8,"MOD",0,122,122
2003,12,"TXK",0,175,175
2003,5,"DAL",NA,3848,0
2003,7,"PSG",0,62,62
2003,3,"DRO",NA,185,0
2003,12,"EYW",0,62,62
2003,6,"KTN",0,255,255
2003,4,"ABQ",NA,2998,0
2003,5,"CLT",NA,8779,0
2003,10,"PHL",0.108263032662773,9246,9246
2003,2,"MYR",NA,352,0
2003,6,"SJT",4.39880952380952,168,168
2003,3,"HNL",NA,1032,0
2003,3,"GRB",NA,404,0
2003,1,"BFL",NA,263,0
2003,3,"CLE",NA,7804,0
2003,12,"PIH",8.93037974683544,158,158
2003,5,"DLH",NA,113,0
2003,11,"MAF",0.00160513643659711,623,623
2003,8,"MCI",0.173646779928882,5062,5062
2003,9,"SEA",0.0151497892698485,8779,8779
2003,10,"LWB",0,31,31
2003,2,"FAI",NA,368,0
2003,11,"GEG",0.501291989664083,1161,1161
2003,4,"MSP",NA,11594,0
2003,1,"OAK",NA,5843,0
2003,5,"LIT",NA,1308,0
2003,7,"VLD",0.40650406504065,123,123
2003,4,"EUG",NA,294,0
2003,7,"CMH",0.471093491906178,3027,3027
2003,6,"SLC",0.0703213610586011,10580,10580
2003,12,"SBA",0.380558428128232,967,967
2003,3,"OME",NA,95,0
2003,6,"RNO",0.0558241758241758,2275,2275
2003,4,"EVV",NA,327,0
2003,5,"XNA",NA,862,0
2003,11,"SAV",0.0735502121640736,707,707
2003,11,"PBI",0.321755909310179,2073,2073
2003,6,"LAS",0.0737119537493623,11762,11762
2003,9,"MTJ",0.721590909090909,176,176
2003,4,"PIH",NA,150,0
2003,9,"BIS",0.0977011494252874,174,174
2003,5,"BMI",NA,159,0
2003,3,"JNU",NA,310,0
2003,10,"MOB",1.42176870748299,441,441
2003,8,"RDM",0.0966183574879227,207,207
2003,1,"CID",NA,402,0
2003,6,"ABI",0.820224719101124,178,178
2003,12,"ABQ",0.413008130081301,3075,3075
2003,8,"BGR",0.705,400,400
2003,4,"EYW",NA,65,0
2003,1,"BNA",NA,4691,0
2003,9,"FLO",0.255813953488372,86,86
2003,6,"HRL",1.42521367521368,468,468
2003,10,"LAX",0.337923393478949,18954,18954
2003,4,"TXK",NA,187,0
2003,9,"FLL",0.374161436918416,4621,4621
2003,11,"TUL",0.164741641337386,1645,1645
2003,11,"DLG",0,12,12
2003,2,"GUC",NA,36,0
2003,4,"CHO",NA,209,0
2003,10,"BTM",0,120,120
2003,2,"MBS",NA,302,0
2003,2,"ISP",NA,879,0
2003,1,"ELP",NA,1826,0
2003,7,"HPN",0.563049853372434,682,682
2003,2,"BRO",NA,133,0
2003,8,"ADK",0,9,9
2003,6,"IDA",0,266,266
2003,12,"EVV",0.130102040816327,392,392
2003,11,"DEN",0.639543726235741,11835,11835
2003,2,"WRG",NA,56,0
2003,11,"ACY",0,9,9
2003,4,"SBA",NA,871,0
2003,9,"PNS",0.689165186500888,563,563
2003,5,"BWI",NA,8238,0
2003,6,"ONT",0.00773629330642449,2973,2973
2003,1,"OGG",NA,363,0
2003,6,"OKC",0.463957426221577,2067,2067
2003,12,"EUG",0.325136612021858,366,366
2003,6,"AGS",2.11052631578947,380,380
2003,3,"AVP",NA,93,0
2003,7,"SHV",0.497829232995658,691,691
2003,10,"SJU",0.157283807312826,1723,1723
2003,12,"MSP",0.622353234243959,12043,12043
2003,5,"GTR",NA,136,0
2003,1,"LGB",NA,813,0
2003,2,"ICT",NA,910,0
2003,3,"BRW",NA,62,0
2003,9,"BTR",0.655058043117745,603,603
2003,1,"IYK",NA,92,0
2003,8,"DHN",0.694805194805195,154,154
2003,2,"CDV",NA,56,0
2003,5,"JFK",NA,5769,0
2003,11,"SRQ",0.146341463414634,287,287
2003,2,"EVV",NA,355,0
2003,9,"LGA",0.152399407272313,8773,8773
2003,9,"CLL",1.47791164658635,249,249
2003,11,"BFL",0.103960396039604,202,202
2003,12,"WRG",1.38333333333333,60,60
2003,7,"ORF",0.60740354535975,1918,1918
2003,6,"PDX",0.0265654648956357,4743,4743
2003,12,"BRO",0.122448979591837,147,147
2003,7,"ILM",0.77124183006536,306,306
2003,7,"TOL",1.13019390581717,361,361
2003,3,"DBQ",NA,88,0
2003,9,"MOT",0.415730337078652,89,89
2003,2,"EUG",NA,275,0
2003,2,"MSP",NA,11308,0
2003,10,"SWF",0,124,124
2003,7,"SUN",0.547337278106509,338,338
2003,9,"MSN",0.34181240063593,629,629
2003,9,"CIC",0,90,90
2003,1,"MCN",NA,149,0
2003,9,"RDD",0.137931034482759,174,174
2003,12,"CDV",0,60,60
2003,4,"FAI",NA,399,0
2003,12,"ICT",0.563701923076923,832,832
2003,7,"SCC",0,36,36
2003,7,"AUS",0.414277839029768,3628,3628
2003,1,"PBI",NA,2335,0
2003,8,"AMA",0.271916790490342,673,673
2003,1,"SAV",NA,664,0
2003,4,"MYR",NA,473,0
2003,9,"MKE",0.116040955631399,1758,1758
2003,6,"SBP",0.0539325842696629,445,445
2003,9,"MCO",0.462937062937063,7150,7150
2003,7,"IPL",0,62,62
2003,7,"SAN",0.252542136787853,7179,7179
2003,7,"SJC",0.0680835734870317,5552,5552
2003,7,"EFD",0.936619718309859,142,142
2003,2,"ABQ",NA,2774,0
2003,9,"CSG",0,180,180
2003,11,"OAK",0.0986196876135125,5506,5506
2003,10,"JAX",0.0316822846943329,2241,2241
2003,1,"HDN",NA,167,0
2003,1,"GEG",NA,1246,0
2003,12,"ISP",0.931315483119907,859,859
2003,1,"OGD",NA,1,0
2003,8,"GRR",0.864,1000,1000
2003,8,"BGM",4.73118279569892,93,93
2003,4,"DAB",NA,215,0
2003,3,"LFT",NA,387,0
2003,7,"OXR",0.194805194805195,154,154
2003,12,"GUC",0,21,21
2003,12,"MBS",0.10062893081761,318,318
2003,1,"MAF",NA,796,0
2003,3,"FLO",NA,94,0
2003,7,"LIH",0,149,149
2003,4,"MCN",NA,149,0
2003,3,"FLL",NA,5614,0
2003,10,"VPS",0.128571428571429,490,490
2003,1,"FAI",NA,407,0
2003,10,"DTW",0.273948743468524,12057,12057
2003,2,"OAK",NA,5062,0
2003,12,"TUL",0.17358708189158,1734,1734
2003,12,"DLG",0,14,14
2003,7,"YAK",0,62,62
2003,3,"BIS",NA,125,0
2003,8,"ACV",0,327,327
2003,11,"ABQ",0.418013062908216,2909,2909
2003,3,"MTJ",NA,237,0
2003,9,"JNU",0.736559139784946,372,372
2003,8,"CAE",0.801652892561983,847,847
2003,10,"GJT",0.0870870870870871,333,333
2003,7,"TPA",1.60484589346161,5613,5613
2003,10,"EKO",0.370689655172414,232,232
2003,10,"IAD",0.420286532951289,8725,8725
2003,6,"VCT",4.88,50,50
2003,1,"DAB",NA,260,0
2003,4,"GEG",NA,1177,0
2003,9,"AVP",0,60,60
2003,4,"MAF",NA,680,0
2003,12,"SRQ",0.150837988826816,358,358
2003,7,"SMX",0,180,180
2003,3,"BTR",NA,642,0
2003,9,"BRW",0.233333333333333,60,60
2003,6,"LAW",0.474576271186441,177,177
2003,10,"GSP",0,1021,1021
2003,4,"HDN",NA,14,0
2003,11,"MSP",0.885653971325534,11369,11369
2003,8,"SDF",0.369855394883204,1798,1798
2003,8,"MGM",0.532258064516129,310,310
2003,11,"EUG",0.566473988439306,346,346
2003,6,"MEI",1.02173913043478,92,92
2003,7,"VIS",0,61,61
2003,6,"LEX",0.449300699300699,572,572
2003,4,"PBI",NA,2423,0
2003,1,"MYR",NA,366,0
2003,4,"SAV",NA,717,0
2003,3,"PNS",NA,648,0
2003,12,"DEN",0.347949751125859,12657,12657
2003,2,"BFL",NA,240,0
2003,6,"MIA",2.79183673469388,4900,4900
2003,12,"ACY",0,8,8
2003,5,"ABE",NA,345,0
2003,8,"GTF",0.833333333333333,186,186
2003,8,"PSC",0.818181818181818,275,275
2003,11,"EVV",0.57258064516129,372,372
2003,8,"RIC",0.480491329479769,1384,1384
2003,2,"SRQ",NA,409,0
2003,11,"CDV",0,58,58
2003,1,"CHO",NA,157,0
2003,3,"MSN",NA,645,0
2003,7,"BZN",0.420398009950249,402,402
2003,4,"ELP",NA,1689,0
2003,11,"ICT",0.371428571428571,805,805
2003,3,"RDD",NA,212,0
2003,4,"BNA",NA,4513,0
2003,6,"LNK",1.07777777777778,180,180
2003,1,"EYW",NA,74,0
2003,3,"CIC",NA,93,0
2003,7,"PSP",0.485835694050992,706,706
2003,1,"TXK",NA,215,0
2003,3,"LGA",NA,8963,0
2003,3,"CLL",NA,257,0
2003,4,"CID",NA,390,0
2003,5,"CMI",NA,148,0
2003,2,"DEN",NA,10371,0
2003,2,"ACY",NA,12,0
2003,11,"WRG",0,58,58
2003,12,"BFL",0.504132231404959,242,242
2003,9,"DBQ",0,90,90
2003,1,"PIH",NA,156,0
2003,6,"AKN",0,49,49
2003,8,"TLH",0.863095238095238,336,336
2003,11,"BRO",0,135,135
2003,3,"MOT",NA,93,0
2003,5,"GNV",NA,208,0
2003,4,"IYK",NA,87,0
2003,5,"BQN",NA,21,0
2003,11,"ISP",0.630880579010856,829,829
2003,4,"LGB",NA,823,0
2003,8,"STT",0,236,236
2003,11,"MBS",0.242902208201893,317,317
2003,2,"TUL",NA,1759,0
2003,2,"DLG",NA,12,0
2003,5,"BOS",NA,9259,0
2003,12,"OAK",0.404365904365904,5772,5772
2003,9,"LFT",0.31021897810219,274,274
2003,4,"OGG",NA,404,0
2003,1,"SBA",NA,969,0
2003,3,"MCO",NA,8225,0
2003,3,"MKE",NA,1789,0
2003,7,"FAT",0.1421143847487,1154,1154
2003,5,"LBB",NA,797,0
2003,8,"MHT",0.18109269490485,1629,1629
2003,5,"BPT",NA,138,0
2003,3,"CSG",NA,186,0
2003,8,"STX",0,62,62
2003,12,"CPR",2.73484848484848,264,264
2003,11,"MLB",0.111731843575419,179,179
2003,3,"DAB",NA,342,0
2003,10,"CAK",0,342,342
2003,4,"LFT",NA,395,0
2003,12,"FAR",0.0449101796407186,334,334
2003,12,"YUM",0.380165289256198,121,121
2003,5,"ROC",NA,1507,0
2003,9,"LGB",0.147816349384099,893,893
2003,9,"IYK",0.606741573033708,89,89
2003,1,"BTR",NA,649,0
2003,12,"BET",0,95,95
2003,2,"DRO",NA,156,0
2003,6,"STT",0.0745614035087719,228,228
2003,10,"CHA",0.228739002932551,341,341
2003,5,"ADQ",NA,62,0
2003,6,"MHT",0.0768746061751733,1587,1587
2003,6,"STX",0,60,60
2003,2,"GRB",NA,355,0
2003,1,"PNS",NA,543,0
2003,2,"HNL",NA,934,0
2003,9,"OGG",0,384,384
2003,3,"MYR",NA,457,0
2003,2,"CLE",NA,6868,0
2003,7,"PWM",0.300399201596806,1002,1002
2003,7,"FNT",0.138513513513514,296,296
2003,1,"FLO",NA,92,0
2003,9,"BNA",0.199010327022375,4648,4648
2003,8,"LNK",0,183,183
2003,5,"IAH",NA,15302,0
2003,3,"FAI",NA,406,0
2003,1,"FLL",NA,5211,0
2003,11,"CVG",0.0861250160441535,7791,7791
2003,6,"RIC",0.267964071856287,1336,1336
2003,12,"MSO",2.51898734177215,316,316
2003,9,"ELP",0.140404659717964,1631,1631
2003,12,"CLD",1.18994413407821,179,179
2003,7,"CDC",1.7093023255814,86,86
2003,12,"ROA",0.112531969309463,391,391
2003,7,"RST",0,152,152
2003,1,"MTJ",NA,221,0
2003,4,"DBQ",NA,86,0
2003,10,"SIT",1.45161290322581,93,93
2003,1,"BIS",NA,124,0
2003,6,"TLH",2.30153846153846,325,325
2003,8,"AKN",0,53,53
2003,5,"HSV",NA,483,0
2003,9,"CID",0,481,481
2003,2,"OME",NA,84,0
2003,7,"COS",0.76063829787234,1128,1128
2003,11,"BQK",1.62280701754386,114,114
2003,7,"TUS",0.231550440081246,1477,1477
2003,4,"BRW",NA,60,0
2003,8,"LAW",0.262295081967213,183,183
2003,7,"JAC",0.386221294363257,479,479
2003,10,"SBN",0,225,225
2003,2,"CLD",NA,164,0
2003,4,"AVP",NA,90,0
2003,9,"GEG",0.113998323554065,1193,1193
2003,10,"BDL",0.221671388101983,2824,2824
2003,2,"ROA",NA,421,0
2003,7,"ILE",0.512315270935961,406,406
2003,10,"JAN",0,893,893
2003,2,"MSO",NA,276,0
2003,5,"GFK",NA,57,0
2003,9,"MAF",0.46417445482866,642,642
2003,11,"SEA",0.229317318298811,8159,8159
2003,3,"SBA",NA,965,0
2003,9,"SAV",0.385390428211587,794,794
2003,9,"PBI",0.130333138515488,1711,1711
2003,1,"MKE",NA,1793,0
2003,8,"MIA",4.35323768902675,5158,5158
2003,12,"ERI",0,31,31
2003,1,"MCO",NA,7752,0
2003,10,"SFO",0.106044538706257,10373,10373
2003,6,"GTF",0.0947368421052632,190,190
2003,6,"PSC",0,229,229
2003,6,"MGM",0.926666666666667,300,300
2003,6,"SDF",0.136440202133633,1781,1781
2003,7,"GSO",0.646734854445319,1271,1271
2003,8,"MEI",1.16483516483516,91,91
2003,1,"CSG",NA,211,0
2003,12,"OME",0,90,90
2003,8,"LEX",1.88605442176871,588,588
2003,2,"FAR",NA,338,0
2003,2,"YUM",NA,136,0
2003,3,"CHO",NA,217,0
2003,1,"MSN",NA,618,0
2003,2,"CPR",NA,112,0
2003,9,"MCN",0.54421768707483,147,147
2003,11,"LRD",0,185,185
2003,1,"CIC",NA,96,0
2003,3,"EYW",NA,93,0
2003,12,"DRO",2.21052631578947,76,76
2003,1,"RDD",NA,214,0
2003,7,"ANC",0.189178193653377,2458,2458
2003,3,"TXK",NA,218,0
2003,2,"BET",NA,94,0
2003,7,"SMF",0.00770952499378264,4021,4021
2003,6,"CAE",0.327365728900256,782,782
2003,1,"LGA",NA,8912,0
2003,1,"CLL",NA,257,0
2003,8,"VCT",0,88,88
2003,10,"BUF",0.149318801089918,1835,1835
2003,6,"ACV",0.177018633540373,322,322
2003,3,"PIH",NA,155,0
2003,7,"KOA",0,169,169
2003,12,"CLE",0.423159303882195,7470,7470
2003,7,"CRP",0.321022727272727,704,704
2003,10,"ABY",0.790322580645161,124,124
2003,12,"GRB",0,420,420
2003,1,"MOT",NA,93,0
2003,4,"JNU",NA,304,0
2003,12,"HNL",0.0192704748795595,2906,2906
2003,10,"VLD",1.05645161290323,124,124
2003,4,"CSG",NA,180,0
2003,10,"CMH",0.118600129617628,3086,3086
2003,9,"MYR",0.301724137931034,464,464
2003,3,"OGG",NA,433,0
2003,6,"AMA",0.684133915574964,687,687
2003,4,"MCO",NA,7781,0
2003,4,"MKE",NA,1667,0
2003,8,"SBP",0.106753812636166,459,459
2003,6,"GRR",0.368472906403941,1015,1015
2003,6,"BGM",2.04444444444444,90,90
2003,9,"DAB",0,229,229
2003,11,"BET",0,90,90
2003,7,"LWB",6.03225806451613,31,31
2003,1,"AVP",NA,104,0
2003,2,"LRD",NA,194,0
2003,1,"BRW",NA,62,0
2003,3,"IYK",NA,94,0
2003,11,"CPR",3.36016949152542,236,236
2003,3,"LGB",NA,845,0
2003,12,"MLB",0,198,198
2003,11,"FAR",0.680379746835443,316,316
2003,11,"YUM",2.37719298245614,114,114
2003,5,"MSY",NA,4422,0
2003,1,"JNU",NA,310,0
2003,4,"MOT",NA,90,0
2003,7,"PHL",0.514811250133676,9351,9351
2003,12,"BQK",2.525,120,120
2003,4,"LGA",NA,8464,0
2003,4,"CLL",NA,242,0
2003,3,"CID",NA,378,0
2003,8,"PDX",0.0397989949748744,4975,4975
2003,4,"RDD",NA,175,0
2003,2,"SEA",NA,7493,0
2003,3,"BNA",NA,4733,0
2003,4,"CIC",NA,90,0
2003,11,"MSO",1.19343065693431,274,274
2003,11,"ROA",0.183288409703504,371,371
2003,9,"FAI",0.0511111111111111,450,450
2003,11,"CLD",0.242603550295858,169,169
2003,5,"MEM",NA,3894,0
2003,10,"PSG",0,62,62
2003,12,"CVG",0.549956451412218,8037,8037
2003,4,"MSN",NA,593,0
2003,3,"ELP",NA,1763,0
2003,3,"PBI",NA,2653,0
2003,3,"SAV",NA,703,0
2003,8,"OKC",1.1050743208611,1951,1951
2003,10,"AEX",0.438461538461538,260,260
2003,2,"BQK",NA,112,0
2003,4,"PNS",NA,552,0
2003,8,"ONT",0.277289019224503,3069,3069
2003,9,"SBA",0.00567536889897843,881,881
2003,11,"OME",0.275862068965517,87,87
2003,8,"AGS",2.0537084398977,391,391
2003,6,"ADK",0,9,9
2003,10,"DUT",1.43548387096774,62,62
2003,9,"ACK",0,8,8
2003,8,"IDA",1.17518248175182,274,274
2003,5,"LCH",NA,137,0
2003,11,"ERI",6.33333333333333,30,30
2003,4,"BTR",NA,616,0
2003,5,"SGU",NA,245,0
2003,10,"FCA",0,155,155
2003,3,"HDN",NA,189,0
2003,5,"FSM",NA,206,0
2003,12,"SEA",0.189298043728423,8690,8690
2003,5,"PIE",NA,220,0
2003,6,"DHN",1.38666666666667,150,150
2003,2,"CVG",NA,7168,0
2003,3,"GEG",NA,1237,0
2003,3,"MAF",NA,777,0
2003,1,"LFT",NA,384,0
2003,8,"ABI",0,180,180
2003,5,"PFN",NA,272,0
2003,6,"RDM",0,201,201
2003,5,"PVD",NA,2309,0
2003,11,"CLE",0.205285714285714,7000,7000
2003,11,"HNL",0.0148335745296671,2764,2764
2003,5,"BTV",NA,514,0
2003,11,"GRB",0.5,402,402
2003,6,"BGR",0.125,336,336
2003,4,"BIS",NA,95,0
2003,8,"LAS",0.234674720430985,12251,12251
2003,9,"PIH",0,150,150
2003,1,"DBQ",NA,89,0
2003,4,"MTJ",NA,105,0
2003,5,"PIT",NA,5685,0
2003,5,"SCE",NA,124,0
2003,7,"BIL",0.0224438902743142,401,401
2003,9,"CHO",1.48953974895398,239,239
2003,12,"LRD",0,196,196
2003,11,"DRO",6.75581395348837,86,86
2003,5,"SAT",NA,3290,0
2003,7,"MDW",1.04438964241677,7299,7299
2003,4,"FLO",NA,90,0
2003,9,"EYW",0.25,60,60
2003,3,"MCN",NA,152,0
2003,4,"FLL",NA,5276,0
2003,8,"HRL",0.605932203389831,472,472
2003,9,"TXK",4.01111111111111,90,90
2003,2,"MLB",NA,223,0
2003,11,"PIT",0.0917377812257564,5156,5156
2003,3,"CLT",NA,8698,0
2003,6,"HPN",0.261724659606657,661,661
2003,8,"MDW",0.649347079037801,7275,7275
2003,11,"SCE",1.27966101694915,118,118
2003,2,"ADQ",NA,56,0
2003,5,"CLE",NA,7535,0
2003,3,"DLH",NA,109,0
2003,11,"PVD",0.193846153846154,2275,2275
2003,7,"HRL",0.274633123689727,477,477
2003,11,"PFN",0.277566539923954,263,263
2003,1,"MFE",NA,272,0
2003,5,"GRB",NA,377,0
2003,11,"BTV",0.715846994535519,549,549
2003,4,"COD",NA,60,0
2003,5,"HNL",NA,967,0
2003,3,"ALB",NA,1504,0
2003,7,"ABI",0,180,180
2003,5,"DRO",NA,117,0
2003,8,"BIL",0.591022443890274,401,401
2003,4,"EGE",NA,36,0
2003,4,"RDU",NA,4162,0
2003,3,"DAL",NA,3882,0
2003,2,"ROC",NA,1246,0
2003,7,"LAS",1.1049266333306,12199,12199
2003,11,"SAT",0.158227848101266,3160,3160
2003,4,"RSW",NA,2064,0
2003,3,"LIT",NA,1390,0
2003,4,"CRW",NA,477,0
2003,11,"LCH",0,126,126
2003,4,"BOI",NA,1130,0
2003,3,"XNA",NA,869,0
2003,2,"HSV",NA,587,0
2003,9,"HOU",0.585068349106204,4755,4755
2003,6,"SHV",0.752503576537911,699,699
2003,5,"OME",NA,93,0
2003,4,"CHS",NA,787,0
2003,2,"IAH",NA,13483,0
2003,7,"AGS",2.45012787723785,391,391
2003,9,"TYS",0.267895878524946,922,922
2003,7,"OKC",0.145520455722424,1931,1931
2003,10,"RAP",1.2373417721519,316,316
2003,10,"MLI",0,220,220
2003,7,"ONT",0.20077846253649,3083,3083
2003,4,"MRY",NA,576,0
2003,1,"OMA",NA,1824,0
2003,11,"SGU",0,235,235
2003,7,"IDA",0,272,272
2003,11,"PIE",1.08374384236453,203,203
2003,12,"GFK",1.3,60,60
2003,1,"MLU",NA,292,0
2003,4,"TRI",NA,210,0
2003,11,"FSM",2.7563025210084,119,119
2003,6,"AUS",0.636312056737589,3525,3525
2003,6,"SCC",0,33,33
2003,10,"MDT",0.231944444444444,720,720
2003,3,"PHF",NA,310,0
2003,4,"EWR",NA,12245,0
2003,12,"HSV",0.192832764505119,586,586
2003,9,"OTZ",0,90,90
2003,6,"SUN",0.111821086261981,313,313
2003,10,"MOD",0,81,81
2003,11,"MSY",0.142369020501139,4390,4390
2003,3,"FAY",NA,151,0
2003,8,"PHL",1.45867944621938,9390,9390
2003,11,"MEM",0.732907688214951,3759,3759
2003,12,"IAH",0.159935763992149,16813,16813
2003,6,"ILM",0.434628975265018,283,283
2003,6,"TOL",0.292134831460674,356,356
2003,2,"GFK",NA,83,0
2003,5,"MSO",NA,275,0
2003,7,"PDX",0.0133599202392822,5015,5015
2003,4,"CEC",NA,89,0
2003,6,"ORF",0.126338329764454,1868,1868
2003,1,"LAN",NA,449,0
2003,1,"MQT",NA,27,0
2003,3,"LYH",NA,93,0
2003,5,"CLD",NA,182,0
2003,4,"DAY",NA,998,0
2003,5,"ROA",NA,420,0
2003,9,"STL",0.24678782266466,8639,8639
2003,12,"ADQ",1,60,60
2003,6,"OXR",0.277027027027027,148,148
2003,4,"TVC",NA,184,0
2003,8,"LWB",0,31,31
2003,4,"FWA",NA,513,0
2003,10,"MCI",0.0410685805422648,5016,5016
2003,5,"CPR",NA,119,0
2003,11,"ITO",0,175,175
2003,6,"EFD",1.57037037037037,135,135
2003,5,"FAR",NA,329,0
2003,5,"YUM",NA,97,0
2003,6,"SJC",0.0182062092755845,5218,5218
2003,4,"DSM",NA,779,0
2003,6,"SAN",0.0665207877461707,6855,6855
2003,6,"IPL",0,59,59
2003,9,"FSD",0.0765957446808511,235,235
2003,7,"SBP",0.10412147505423,461,461
2003,12,"ROC",0.517470881863561,1202,1202
2003,5,"BET",NA,98,0
2003,1,"CEC",NA,142,0
2003,7,"VCT",2.51851851851852,54,54
2003,9,"ALB",0.341463414634146,1394,1394
2003,5,"LRD",NA,196,0
2003,6,"TPA",1.61641044637896,5399,5399
2003,1,"DAY",NA,1056,0
2003,12,"SAT",0.106337599024985,3282,3282
2003,4,"LAN",NA,438,0
2003,4,"MQT",NA,25,0
2003,8,"SMF",0.0580280304893042,4067,4067
2003,8,"CRP",0.788712011577424,691,691
2003,8,"KOA",0,168,168
2003,9,"DAL",0.272606382978723,3760,3760
2003,6,"YAK",0,60,60
2003,12,"PFN",0.917910447761194,268,268
2003,9,"CLT",0.0424778761061947,8475,8475
2003,12,"PVD",0.920641620937104,2369,2369
2003,12,"BTV",1.24019607843137,612,612
2003,8,"ANC",0.230674846625767,2445,2445
2003,9,"DLH",0,82,82
2003,12,"PIT",0.175959175959176,5291,5291
2003,1,"EWR",NA,12096,0
2003,12,"SCE",1.79032258064516,124,124
2003,6,"LIH",0,138,138
2003,3,"TYS",NA,858,0
2003,7,"MIA",2.00546661460367,5122,5122
2003,12,"SGU",2.15725806451613,248,248
2003,5,"SEA",NA,8583,0
2003,12,"FSM",0,147,147
2003,11,"GFK",0.474576271186441,59,59
2003,12,"PIE",0,209,209
2003,7,"LEX",2.23247863247863,585,585
2003,6,"VIS",0,60,60
2003,8,"GSO",0.48559670781893,1215,1215
2003,7,"MEI",0.210526315789474,95,95
2003,1,"DSM",NA,904,0
2003,2,"MEM",NA,4297,0
2003,2,"MSY",NA,3925,0
2003,8,"JAC",0.0330578512396694,484,484
2003,7,"LAW",0,184,184
2003,8,"TUS",0.816044260027663,1446,1446
2003,9,"LIT",0.661897590361446,1328,1328
2003,6,"SMX",0,175,175
2003,9,"XNA",0.321428571428571,896,896
2003,1,"FWA",NA,553,0
2003,8,"ILE",1.37579617834395,314,314
2003,1,"TVC",NA,84,0
2003,3,"HOU",NA,4822,0
2003,12,"LCH",0,136,136
2003,1,"EGE",NA,268,0
2003,1,"RDU",NA,4440,0
2003,2,"FSM",NA,220,0
2003,2,"PIE",NA,171,0
2003,9,"FAY",0.374149659863946,147,147
2003,7,"AKN",0,60,60
2003,10,"DFW",0.135305357016489,28262,28262
2003,10,"TYR",0.622448979591837,294,294
2003,2,"SGU",NA,271,0
2003,12,"MEM",0.736130867709815,4218,4218
2003,3,"STL",NA,9637,0
2003,5,"CVG",NA,7180,0
2003,8,"COS",0.84,1125,1125
2003,10,"TWF",0,156,156
2003,9,"LYH",0,90,90
2003,11,"IAH",1.04602778311248,15621,15621
2003,9,"PHF",0.533333333333333,420,420
2003,10,"LSE",0,124,124
2003,11,"HSV",1.1912013536379,591,591
2003,6,"PSP",0.10792349726776,732,732
2003,12,"MSY",0.076043956043956,4550,4550
2003,1,"COD",NA,61,0
2003,7,"LNK",0,160,160
2003,5,"BQK",NA,123,0
2003,4,"MFE",NA,259,0
2003,8,"FNT",1.81684981684982,273,273
2003,8,"CDC",0.44578313253012,83,83
2003,3,"OTZ",NA,93,0
2003,6,"BZN",0.653739612188366,361,361
2003,8,"RST",0.155844155844156,154,154
2003,2,"LCH",NA,95,0
2003,10,"AZO",0,268,268
2003,2,"SAT",NA,2905,0
2003,4,"OMA",NA,1690,0
2003,11,"ROC",0.288194444444444,1152,1152
2003,10,"ACT",2.89776357827476,313,313
2003,1,"TRI",NA,306,0
